#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
276831:5096,64:64,07/15/16 07:47:46,STABLE BEAMS,6500,218741.278,19644.466,32.3,PXL
276831:5096,65:65,07/15/16 07:48:09,STABLE BEAMS,6500,218689.087,136334.727,32.3,PXL
276831:5096,66:66,07/15/16 07:48:32,STABLE BEAMS,6500,218052.667,211441.527,32.2,PXL
276831:5096,67:67,07/15/16 07:48:56,STABLE BEAMS,6500,219118.896,212195.373,32.4,PXL
276831:5096,68:68,07/15/16 07:49:19,STABLE BEAMS,6500,218707.160,212003.730,32.3,PXL
276831:5096,69:69,07/15/16 07:49:42,STABLE BEAMS,6500,218005.645,210313.096,32.2,PXL
276831:5096,70:70,07/15/16 07:50:06,STABLE BEAMS,6500,218476.504,211007.024,32.3,PXL
276831:5096,71:71,07/15/16 07:50:29,STABLE BEAMS,6500,218803.464,211876.028,32.4,PXL
276831:5096,72:72,07/15/16 07:50:52,STABLE BEAMS,6500,218590.834,211925.281,32.3,PXL
276831:5096,73:73,07/15/16 07:51:16,STABLE BEAMS,6500,218224.758,211622.821,32.3,PXL
276831:5096,74:74,07/15/16 07:51:39,STABLE BEAMS,6500,216284.738,209233.483,32.0,PXL
276831:5096,75:75,07/15/16 07:52:02,STABLE BEAMS,6500,218067.305,211194.098,32.2,PXL
276831:5096,76:76,07/15/16 07:52:25,STABLE BEAMS,6500,217722.907,205197.825,32.2,PXL
276831:5096,77:77,07/15/16 07:52:49,STABLE BEAMS,6500,217539.382,210740.845,32.2,PXL
276831:5096,78:78,07/15/16 07:53:12,STABLE BEAMS,6500,216471.962,200828.285,32.0,PXL
276831:5096,79:79,07/15/16 07:53:35,STABLE BEAMS,6500,216747.118,208973.074,32.0,PXL
276831:5096,80:80,07/15/16 07:53:59,STABLE BEAMS,6500,216915.835,207198.593,32.1,PXL
276831:5096,81:81,07/15/16 07:54:22,STABLE BEAMS,6500,214888.409,208261.126,31.8,PXL
276831:5096,82:82,07/15/16 07:54:45,STABLE BEAMS,6500,213010.126,205475.016,31.5,PXL
276831:5096,83:83,07/15/16 07:55:09,STABLE BEAMS,6500,214206.576,207930.551,31.7,PXL
276831:5096,84:84,07/15/16 07:55:32,STABLE BEAMS,6500,202725.675,196961.627,30.0,PXL
276831:5096,85:85,07/15/16 07:55:55,STABLE BEAMS,6500,210810.191,201062.678,31.2,PXL
276831:5096,86:86,07/15/16 07:56:19,STABLE BEAMS,6500,213434.195,204020.425,31.6,PXL
276831:5096,87:87,07/15/16 07:56:42,STABLE BEAMS,6500,216634.459,210150.299,32.0,PXL
276831:5096,88:88,07/15/16 07:57:05,STABLE BEAMS,6500,217248.397,208873.706,32.1,PXL
276831:5096,89:89,07/15/16 07:57:28,STABLE BEAMS,6500,140837.359,137602.510,20.8,PXL
276831:5096,90:90,07/15/16 07:57:52,STABLE BEAMS,6500,100081.604,98484.947,14.8,PXL
276831:5096,91:91,07/15/16 07:58:15,STABLE BEAMS,6500,183554.850,178893.723,27.1,PXL
276831:5096,92:92,07/15/16 07:58:38,STABLE BEAMS,6500,207506.660,201342.357,30.7,PXL
276831:5096,93:93,07/15/16 07:59:02,STABLE BEAMS,6500,150123.864,147014.718,22.2,PXL
276831:5096,94:94,07/15/16 07:59:25,STABLE BEAMS,6500,70223.008,69244.168,10.4,PXL
276831:5096,95:95,07/15/16 07:59:48,STABLE BEAMS,6500,102707.154,100838.703,15.2,PXL
276831:5096,96:96,07/15/16 08:00:12,STABLE BEAMS,6500,45717.028,45157.625,6.8,PXL
276831:5096,97:97,07/15/16 08:00:35,STABLE BEAMS,6500,149818.798,146743.722,22.2,PXL
276831:5096,98:98,07/15/16 08:00:58,STABLE BEAMS,6500,196941.188,191439.610,29.1,PXL
276831:5096,99:99,07/15/16 08:01:22,STABLE BEAMS,6500,103429.024,101573.900,15.3,PXL
276831:5096,100:100,07/15/16 08:01:45,STABLE BEAMS,6500,29223.286,28892.677,4.3,PXL
276831:5096,101:101,07/15/16 08:02:08,STABLE BEAMS,6500,207698.231,201550.496,30.7,PXL
276831:5096,102:102,07/15/16 08:02:32,STABLE BEAMS,6500,215609.420,209251.362,31.9,PXL
276831:5096,103:103,07/15/16 08:02:55,STABLE BEAMS,6500,215280.758,208951.577,31.8,PXL
276831:5096,104:104,07/15/16 08:03:18,STABLE BEAMS,6500,215356.451,208740.059,31.8,PXL
276831:5096,105:105,07/15/16 08:03:41,STABLE BEAMS,6500,215492.041,209094.728,31.9,PXL
276831:5096,106:106,07/15/16 08:04:05,STABLE BEAMS,6500,215646.601,209263.379,31.9,PXL
276831:5096,107:107,07/15/16 08:04:28,STABLE BEAMS,6500,215842.984,209442.251,31.9,PXL
276831:5096,108:108,07/15/16 08:04:51,STABLE BEAMS,6500,215351.686,208716.919,31.8,PXL
276831:5096,109:109,07/15/16 08:05:15,STABLE BEAMS,6500,215882.657,209516.722,31.9,PXL
276831:5096,110:110,07/15/16 08:05:38,STABLE BEAMS,6500,215329.853,207138.333,31.8,PXL
276831:5096,111:111,07/15/16 08:06:01,STABLE BEAMS,6500,215402.128,208847.256,31.8,PXL
276831:5096,112:112,07/15/16 08:06:25,STABLE BEAMS,6500,215674.746,208836.958,31.9,PXL
276831:5096,113:113,07/15/16 08:06:48,STABLE BEAMS,6500,215017.144,208173.537,31.8,PXL
276831:5096,114:114,07/15/16 08:07:11,STABLE BEAMS,6500,214949.465,208639.893,31.8,PXL
276831:5096,115:115,07/15/16 08:07:35,STABLE BEAMS,6500,215078.541,208251.018,31.8,PXL
276831:5096,116:116,07/15/16 08:07:58,STABLE BEAMS,6500,215160.393,208326.452,31.8,PXL
276831:5096,117:117,07/15/16 08:08:21,STABLE BEAMS,6500,214267.632,207730.656,31.7,PXL
276831:5096,118:118,07/15/16 08:08:45,STABLE BEAMS,6500,214419.500,207619.055,31.7,PXL
276831:5096,119:119,07/15/16 08:09:08,STABLE BEAMS,6500,214009.775,207512.046,31.6,PXL
276831:5096,120:120,07/15/16 08:09:31,STABLE BEAMS,6500,214914.527,208425.622,31.8,PXL
276831:5096,121:121,07/15/16 08:09:54,STABLE BEAMS,6500,214255.703,206681.159,31.7,PXL
276831:5096,122:122,07/15/16 08:10:18,STABLE BEAMS,6500,214544.243,207796.822,31.7,PXL
276831:5096,123:123,07/15/16 08:10:41,STABLE BEAMS,6500,214341.965,208127.933,31.7,PXL
276831:5096,124:124,07/15/16 08:11:04,STABLE BEAMS,6500,213359.429,204599.437,31.5,PXL
276831:5096,125:125,07/15/16 08:11:28,STABLE BEAMS,6500,212915.973,204011.414,31.5,PXL
276831:5096,126:126,07/15/16 08:11:51,STABLE BEAMS,6500,213563.843,203658.287,31.6,PXL
276831:5096,127:127,07/15/16 08:12:14,STABLE BEAMS,6500,213187.880,203986.776,31.5,PXL
276831:5096,128:128,07/15/16 08:12:38,STABLE BEAMS,6500,213071.647,203432.088,31.5,PXL
276831:5096,129:129,07/15/16 08:13:01,STABLE BEAMS,6500,212625.189,202975.820,31.4,PXL
276831:5096,130:130,07/15/16 08:13:24,STABLE BEAMS,6500,213134.467,203492.958,31.5,PXL
276831:5096,131:131,07/15/16 08:13:48,STABLE BEAMS,6500,212619.418,203565.581,31.4,PXL
276831:5096,132:132,07/15/16 08:14:11,STABLE BEAMS,6500,213125.586,204236.241,31.5,PXL
276831:5096,133:133,07/15/16 08:14:34,STABLE BEAMS,6500,212617.530,202941.795,31.4,PXL
276831:5096,134:134,07/15/16 08:14:58,STABLE BEAMS,6500,212552.776,204162.660,31.4,PXL
276831:5096,135:135,07/15/16 08:15:21,STABLE BEAMS,6500,212965.533,203630.040,31.5,PXL
276831:5096,136:136,07/15/16 08:15:44,STABLE BEAMS,6500,212994.886,203924.566,31.5,PXL
276831:5096,137:137,07/15/16 08:16:07,STABLE BEAMS,6500,212898.133,202804.992,31.5,PXL
276831:5096,138:138,07/15/16 08:16:31,STABLE BEAMS,6500,212562.601,198980.044,31.4,PXL
276831:5096,139:139,07/15/16 08:16:54,STABLE BEAMS,6500,212274.355,199626.589,31.4,PXL
276831:5096,140:140,07/15/16 08:17:17,STABLE BEAMS,6500,212120.073,202019.571,31.4,PXL
276831:5096,141:141,07/15/16 08:17:41,STABLE BEAMS,6500,212650.627,203429.861,31.4,PXL
276831:5096,142:142,07/15/16 08:18:04,STABLE BEAMS,6500,212489.429,204026.787,31.4,PXL
276831:5096,143:143,07/15/16 08:18:27,STABLE BEAMS,6500,212314.724,203773.975,31.4,PXL
276831:5096,144:144,07/15/16 08:18:51,STABLE BEAMS,6500,212665.992,203296.525,31.4,PXL
276831:5096,145:145,07/15/16 08:19:14,STABLE BEAMS,6500,212150.261,201521.224,31.4,PXL
276831:5096,146:146,07/15/16 08:19:37,STABLE BEAMS,6500,212713.107,200925.194,31.5,PXL
276831:5096,147:147,07/15/16 08:20:00,STABLE BEAMS,6500,211303.176,199372.515,31.2,PXL
276831:5096,148:148,07/15/16 08:20:24,STABLE BEAMS,6500,212368.044,203851.677,31.4,PXL
276831:5096,149:149,07/15/16 08:20:47,STABLE BEAMS,6500,212185.431,202445.498,31.4,PXL
276831:5096,150:150,07/15/16 08:21:10,STABLE BEAMS,6500,211630.183,203352.309,31.3,PXL
276831:5096,151:151,07/15/16 08:21:34,STABLE BEAMS,6500,211365.053,202253.738,31.3,PXL
276831:5096,152:152,07/15/16 08:21:57,STABLE BEAMS,6500,211781.153,201732.378,31.3,PXL
276831:5096,153:153,07/15/16 08:22:20,STABLE BEAMS,6500,211369.385,202251.074,31.3,PXL
276831:5096,154:154,07/15/16 08:22:44,STABLE BEAMS,6500,211466.602,201953.935,31.3,PXL
276831:5096,155:155,07/15/16 08:23:07,STABLE BEAMS,6500,211317.551,190655.033,31.2,PXL
276831:5096,156:156,07/15/16 08:23:30,STABLE BEAMS,6500,211852.623,203675.254,31.3,PXL
276831:5096,157:157,07/15/16 08:23:54,STABLE BEAMS,6500,210347.905,195752.386,31.1,PXL
276831:5096,158:158,07/15/16 08:24:17,STABLE BEAMS,6500,210742.667,196145.179,31.2,PXL
276831:5096,159:159,07/15/16 08:24:40,STABLE BEAMS,6500,210009.278,199919.980,31.1,PXL
276831:5096,160:160,07/15/16 08:25:04,STABLE BEAMS,6500,210838.182,202917.497,31.2,PXL
276831:5096,161:161,07/15/16 08:25:27,STABLE BEAMS,6500,210201.747,202410.113,31.1,PXL
276831:5096,162:162,07/15/16 08:25:50,STABLE BEAMS,6500,210263.701,201807.071,31.1,PXL
276831:5096,163:163,07/15/16 08:26:13,STABLE BEAMS,6500,210929.875,199209.012,31.2,PXL
276831:5096,164:164,07/15/16 08:26:37,STABLE BEAMS,6500,211173.729,202358.147,31.2,PXL
276831:5096,165:165,07/15/16 08:27:00,STABLE BEAMS,6500,211747.159,202411.855,31.3,PXL
276831:5096,166:166,07/15/16 08:27:23,STABLE BEAMS,6500,210312.054,201350.641,31.1,PXL
276831:5096,167:167,07/15/16 08:27:47,STABLE BEAMS,6500,211016.942,202418.736,31.2,PXL
276831:5096,168:168,07/15/16 08:28:10,STABLE BEAMS,6500,210212.918,202158.963,31.1,PXL
276831:5096,169:169,07/15/16 08:28:33,STABLE BEAMS,6500,210747.588,202137.806,31.2,PXL
276831:5096,170:170,07/15/16 08:28:57,STABLE BEAMS,6500,209676.392,201200.632,31.0,PXL
276831:5096,171:171,07/15/16 08:29:20,STABLE BEAMS,6500,210002.516,202128.173,31.1,PXL
276831:5096,172:172,07/15/16 08:29:43,STABLE BEAMS,6500,210314.545,202605.467,31.1,PXL
276831:5096,173:173,07/15/16 08:30:07,STABLE BEAMS,6500,210233.404,201298.897,31.1,PXL
276831:5096,174:174,07/15/16 08:30:30,STABLE BEAMS,6500,209821.436,196304.378,31.0,PXL
276831:5096,175:175,07/15/16 08:30:53,STABLE BEAMS,6500,210467.789,202699.603,31.1,PXL
276831:5096,176:176,07/15/16 08:31:17,STABLE BEAMS,6500,209522.838,201909.138,31.0,PXL
276831:5096,177:177,07/15/16 08:31:40,STABLE BEAMS,6500,210663.090,195733.612,31.1,PXL
276831:5096,178:178,07/15/16 08:32:03,STABLE BEAMS,6500,209512.084,201953.218,31.0,PXL
276831:5096,179:179,07/15/16 08:32:26,STABLE BEAMS,6500,209790.908,201732.601,31.0,PXL
276831:5096,180:180,07/15/16 08:32:50,STABLE BEAMS,6500,209445.783,200613.087,31.0,PXL
276831:5096,181:181,07/15/16 08:33:13,STABLE BEAMS,6500,208418.793,200388.434,30.8,PXL
276831:5096,182:182,07/15/16 08:33:36,STABLE BEAMS,6500,208763.300,200573.449,30.9,PXL
276831:5096,183:183,07/15/16 08:34:00,STABLE BEAMS,6500,209244.928,201624.506,30.9,PXL
276831:5096,184:184,07/15/16 08:34:23,STABLE BEAMS,6500,208802.307,200546.596,30.9,PXL
276831:5096,185:185,07/15/16 08:34:46,STABLE BEAMS,6500,209833.752,201335.335,31.0,PXL
276831:5096,186:186,07/15/16 08:35:10,STABLE BEAMS,6500,209198.369,193647.346,30.9,PXL
276831:5096,187:187,07/15/16 08:35:33,STABLE BEAMS,6500,209434.363,198893.885,31.0,PXL
276831:5096,188:188,07/15/16 08:35:56,STABLE BEAMS,6500,209952.941,202271.751,31.0,PXL
276831:5096,189:189,07/15/16 08:36:20,STABLE BEAMS,6500,209839.029,201647.360,31.0,PXL
276831:5096,190:190,07/15/16 08:36:43,STABLE BEAMS,6500,209707.245,202100.742,31.0,PXL
276831:5096,191:191,07/15/16 08:37:06,STABLE BEAMS,6500,208587.619,200453.613,30.8,PXL
276831:5096,192:192,07/15/16 08:37:30,STABLE BEAMS,6500,208554.724,200640.212,30.8,PXL
276831:5096,193:193,07/15/16 08:37:53,STABLE BEAMS,6500,209057.039,201163.901,30.9,PXL
276831:5096,194:194,07/15/16 08:38:16,STABLE BEAMS,6500,208645.891,200585.027,30.8,PXL
276831:5096,195:195,07/15/16 08:38:39,STABLE BEAMS,6500,207815.470,199667.962,30.7,PXL
276831:5096,196:196,07/15/16 08:39:03,STABLE BEAMS,6500,207938.759,199733.043,30.7,PXL
276831:5096,197:197,07/15/16 08:39:26,STABLE BEAMS,6500,207861.332,200446.778,30.7,PXL
276831:5096,198:198,07/15/16 08:39:49,STABLE BEAMS,6500,208569.918,200559.963,30.8,PXL
276831:5096,199:199,07/15/16 08:40:13,STABLE BEAMS,6500,208047.457,200831.000,30.8,PXL
276831:5096,200:200,07/15/16 08:40:36,STABLE BEAMS,6500,208414.430,200404.468,30.8,PXL
276831:5096,201:201,07/15/16 08:40:59,STABLE BEAMS,6500,208255.105,200273.340,30.8,PXL
276831:5096,202:202,07/15/16 08:41:23,STABLE BEAMS,6500,208572.904,201275.410,30.8,PXL
276831:5096,203:203,07/15/16 08:41:46,STABLE BEAMS,6500,207830.000,200671.769,30.7,PXL
276831:5096,204:204,07/15/16 08:42:09,STABLE BEAMS,6500,207335.297,199617.607,30.7,PXL
276831:5096,205:205,07/15/16 08:42:33,STABLE BEAMS,6500,208010.430,199816.532,30.8,PXL
276831:5096,206:206,07/15/16 08:42:56,STABLE BEAMS,6500,207306.316,199370.698,30.7,PXL
276831:5096,207:207,07/15/16 08:43:19,STABLE BEAMS,6500,206003.861,198664.510,30.5,PXL
276831:5096,208:208,07/15/16 08:43:42,STABLE BEAMS,6500,207718.284,200536.480,30.7,PXL
276831:5096,209:209,07/15/16 08:44:06,STABLE BEAMS,6500,207254.744,199616.073,30.6,PXL
276831:5096,210:210,07/15/16 08:44:29,STABLE BEAMS,6500,203234.380,195809.237,30.0,PXL
276831:5096,211:211,07/15/16 08:44:52,STABLE BEAMS,6500,203930.526,196726.529,30.2,PXL
276831:5096,212:212,07/15/16 08:45:16,STABLE BEAMS,6500,202765.889,196019.796,30.0,PXL
276831:5096,213:213,07/15/16 08:45:39,STABLE BEAMS,6500,195586.790,189314.238,28.9,PXL
276831:5096,214:214,07/15/16 08:46:02,STABLE BEAMS,6500,200528.556,193599.514,29.6,PXL
276831:5096,215:215,07/15/16 08:46:26,STABLE BEAMS,6500,200368.751,192359.601,29.6,PXL
276831:5096,216:216,07/15/16 08:46:49,STABLE BEAMS,6500,207521.143,199184.273,30.7,PXL
276831:5096,217:217,07/15/16 08:47:12,STABLE BEAMS,6500,207492.116,189957.880,30.7,PXL
276831:5096,218:218,07/15/16 08:47:36,STABLE BEAMS,6500,207563.044,185421.108,30.7,PXL
276831:5096,219:219,07/15/16 08:47:59,STABLE BEAMS,6500,207851.909,200121.781,30.7,PXL
276831:5096,220:220,07/15/16 08:48:22,STABLE BEAMS,6500,207160.034,199039.457,30.6,PXL
276831:5096,221:221,07/15/16 08:48:46,STABLE BEAMS,6500,207470.484,199852.538,30.7,PXL
276831:5096,222:222,07/15/16 08:49:09,STABLE BEAMS,6500,207160.437,198780.063,30.6,PXL
276831:5096,223:223,07/15/16 08:49:32,STABLE BEAMS,6500,207424.978,200029.205,30.7,PXL
276831:5096,224:224,07/15/16 08:49:55,STABLE BEAMS,6500,207258.706,199634.091,30.6,PXL
276831:5096,225:225,07/15/16 08:50:19,STABLE BEAMS,6500,207170.571,197758.716,30.6,PXL
276831:5096,226:226,07/15/16 08:50:42,STABLE BEAMS,6500,207127.139,199548.654,30.6,PXL
276831:5096,227:227,07/15/16 08:51:05,STABLE BEAMS,6500,207076.619,199493.396,30.6,PXL
276831:5096,228:228,07/15/16 08:51:29,STABLE BEAMS,6500,206948.952,195257.725,30.6,PXL
276831:5096,229:229,07/15/16 08:51:52,STABLE BEAMS,6500,206238.648,198188.893,30.5,PXL
276831:5096,230:230,07/15/16 08:52:15,STABLE BEAMS,6500,206444.826,199443.478,30.5,PXL
276831:5096,231:231,07/15/16 08:52:39,STABLE BEAMS,6500,206849.197,199070.572,30.6,PXL
276831:5096,232:232,07/15/16 08:53:02,STABLE BEAMS,6500,206897.798,196284.846,30.6,PXL
276831:5096,233:233,07/15/16 08:53:25,STABLE BEAMS,6500,207326.323,191301.464,30.7,PXL
276831:5096,234:234,07/15/16 08:53:49,STABLE BEAMS,6500,207444.954,200177.701,30.7,PXL
276831:5096,235:235,07/15/16 08:54:12,STABLE BEAMS,6500,206716.888,199705.163,30.6,PXL
276831:5096,236:236,07/15/16 08:54:35,STABLE BEAMS,6500,206560.270,198551.282,30.5,PXL
276831:5096,237:237,07/15/16 08:54:59,STABLE BEAMS,6500,206203.370,199186.681,30.5,PXL
276831:5096,238:238,07/15/16 08:55:22,STABLE BEAMS,6500,206650.802,198896.272,30.6,PXL
276831:5096,239:239,07/15/16 08:55:45,STABLE BEAMS,6500,207359.002,198550.951,30.7,PXL
276831:5096,240:240,07/15/16 08:56:08,STABLE BEAMS,6500,207195.467,199417.400,30.6,PXL
276831:5096,241:241,07/15/16 08:56:32,STABLE BEAMS,6500,206703.349,196341.760,30.6,PXL
276831:5096,242:242,07/15/16 08:56:55,STABLE BEAMS,6500,205546.232,197770.802,30.4,PXL
276831:5096,243:243,07/15/16 08:57:18,STABLE BEAMS,6500,205394.643,186197.738,30.4,PXL
276831:5096,244:244,07/15/16 08:57:42,STABLE BEAMS,6500,206251.228,197321.353,30.5,PXL
276831:5096,245:245,07/15/16 08:58:05,STABLE BEAMS,6500,205610.321,198392.251,30.4,PXL
276831:5096,246:246,07/15/16 08:58:28,STABLE BEAMS,6500,205195.273,198024.353,30.3,PXL
276831:5096,247:247,07/15/16 08:58:52,STABLE BEAMS,6500,205619.388,198663.774,30.4,PXL
276831:5096,248:248,07/15/16 08:59:15,STABLE BEAMS,6500,205266.743,192895.968,30.4,PXL
276831:5096,249:249,07/15/16 08:59:38,STABLE BEAMS,6500,205404.824,198538.804,30.4,PXL
276831:5096,250:250,07/15/16 09:00:02,STABLE BEAMS,6500,204854.836,197524.734,30.3,PXL
276831:5096,251:251,07/15/16 09:00:25,STABLE BEAMS,6500,205845.000,198905.119,30.4,PXL
276831:5096,252:252,07/15/16 09:00:48,STABLE BEAMS,6500,205323.962,197401.178,30.4,PXL
276831:5096,253:253,07/15/16 09:01:11,STABLE BEAMS,6500,205390.836,176525.951,30.4,PXL
276831:5096,254:254,07/15/16 09:01:35,STABLE BEAMS,6500,204822.575,197728.924,30.3,PXL
276831:5096,255:255,07/15/16 09:01:58,STABLE BEAMS,6500,204299.263,195685.517,30.2,PXL
276831:5096,256:256,07/15/16 09:02:21,STABLE BEAMS,6500,205005.775,197939.519,30.3,PXL
276831:5096,257:257,07/15/16 09:02:45,STABLE BEAMS,6500,205055.846,197663.344,30.3,PXL
276831:5096,258:258,07/15/16 09:03:08,STABLE BEAMS,6500,205082.011,197662.175,30.3,PXL
276831:5096,259:259,07/15/16 09:03:31,STABLE BEAMS,6500,204150.552,197082.218,30.2,PXL
276831:5096,260:260,07/15/16 09:03:55,STABLE BEAMS,6500,205297.333,194537.284,30.4,PXL
276831:5096,261:261,07/15/16 09:04:18,STABLE BEAMS,6500,204663.327,185156.747,30.3,PXL
276831:5096,262:262,07/15/16 09:04:41,STABLE BEAMS,6500,204600.398,197253.249,30.3,PXL
276831:5096,263:263,07/15/16 09:05:05,STABLE BEAMS,6500,204721.583,197758.683,30.3,PXL
276831:5096,264:264,07/15/16 09:05:28,STABLE BEAMS,6500,204098.702,196627.889,30.2,PXL
276831:5096,265:265,07/15/16 09:05:51,STABLE BEAMS,6500,205179.522,198154.431,30.3,PXL
276831:5096,266:266,07/15/16 09:06:14,STABLE BEAMS,6500,203823.267,196834.754,30.1,PXL
276831:5096,267:267,07/15/16 09:06:38,STABLE BEAMS,6500,205071.242,198043.910,30.3,PXL
276831:5096,268:268,07/15/16 09:07:01,STABLE BEAMS,6500,204698.714,197677.287,30.3,PXL
276831:5096,269:269,07/15/16 09:07:24,STABLE BEAMS,6500,203718.267,196463.481,30.1,PXL
276831:5096,270:270,07/15/16 09:07:48,STABLE BEAMS,6500,204402.592,184038.085,30.2,PXL
276831:5096,271:271,07/15/16 09:08:11,STABLE BEAMS,6500,204564.284,196565.280,30.2,PXL
276831:5096,272:272,07/15/16 09:08:34,STABLE BEAMS,6500,203917.714,196720.068,30.2,PXL
276831:5096,273:273,07/15/16 09:08:58,STABLE BEAMS,6500,204543.071,194768.901,30.2,PXL
276831:5096,274:274,07/15/16 09:09:21,STABLE BEAMS,6500,203776.044,196847.496,30.1,PXL
276831:5096,275:275,07/15/16 09:09:44,STABLE BEAMS,6500,204125.981,197415.316,30.2,PXL
276831:5096,276:276,07/15/16 09:10:08,STABLE BEAMS,6500,203246.805,196553.180,30.1,PXL
276831:5096,277:277,07/15/16 09:10:31,STABLE BEAMS,6500,203845.285,196432.389,30.1,PXL
276831:5096,278:278,07/15/16 09:10:54,STABLE BEAMS,6500,203572.094,196957.333,30.1,PXL
276831:5096,279:279,07/15/16 09:11:18,STABLE BEAMS,6500,203727.134,197092.825,30.1,PXL
276831:5096,280:280,07/15/16 09:11:41,STABLE BEAMS,6500,204008.959,197089.257,30.2,PXL
276831:5096,281:281,07/15/16 09:12:04,STABLE BEAMS,6500,203360.408,196172.991,30.1,PXL
276831:5096,282:282,07/15/16 09:12:27,STABLE BEAMS,6500,203020.343,195164.483,30.0,PXL
276831:5096,283:283,07/15/16 09:12:51,STABLE BEAMS,6500,203051.428,195670.003,30.0,PXL
276831:5096,284:284,07/15/16 09:13:14,STABLE BEAMS,6500,203701.974,196576.911,30.1,PXL
276831:5096,285:285,07/15/16 09:13:37,STABLE BEAMS,6500,203256.785,196685.064,30.1,PXL
276831:5096,286:286,07/15/16 09:14:01,STABLE BEAMS,6500,204403.025,197229.649,30.2,PXL
276831:5096,287:287,07/15/16 09:14:24,STABLE BEAMS,6500,203685.496,196778.814,30.1,PXL
276831:5096,288:288,07/15/16 09:14:47,STABLE BEAMS,6500,202699.634,196085.911,30.0,PXL
276831:5096,289:289,07/15/16 09:15:11,STABLE BEAMS,6500,202790.012,196176.930,30.0,PXL
276831:5096,290:290,07/15/16 09:15:34,STABLE BEAMS,6500,202391.566,195800.602,29.9,PXL
276831:5096,291:291,07/15/16 09:15:57,STABLE BEAMS,6500,203108.925,196219.140,30.0,PXL
276831:5096,292:292,07/15/16 09:16:21,STABLE BEAMS,6500,202768.287,195708.850,30.0,PXL
276831:5096,293:293,07/15/16 09:16:44,STABLE BEAMS,6500,203144.978,196066.747,30.0,PXL
276831:5096,294:294,07/15/16 09:17:07,STABLE BEAMS,6500,203345.399,196810.046,30.1,PXL
276831:5096,295:295,07/15/16 09:17:31,STABLE BEAMS,6500,202502.833,195750.639,29.9,PXL
276831:5096,296:296,07/15/16 09:17:54,STABLE BEAMS,6500,202648.635,194349.493,30.0,PXL
276831:5096,297:297,07/15/16 09:18:17,STABLE BEAMS,6500,202232.442,195735.290,29.9,PXL
276831:5096,298:298,07/15/16 09:18:40,STABLE BEAMS,6500,202859.485,190746.934,30.0,PXL
276831:5096,299:299,07/15/16 09:19:04,STABLE BEAMS,6500,202196.777,194223.261,29.9,PXL
276831:5096,300:300,07/15/16 09:19:27,STABLE BEAMS,6500,202984.074,196138.498,30.0,PXL
276831:5096,301:301,07/15/16 09:19:50,STABLE BEAMS,6500,202791.157,196245.806,30.0,PXL
276831:5096,302:302,07/15/16 09:20:14,STABLE BEAMS,6500,202916.085,196353.095,30.0,PXL
276831:5096,303:303,07/15/16 09:20:37,STABLE BEAMS,6500,201591.705,195093.090,29.8,PXL
276831:5096,304:304,07/15/16 09:21:00,STABLE BEAMS,6500,202257.091,194458.689,29.9,PXL
276831:5096,305:305,07/15/16 09:21:24,STABLE BEAMS,6500,203033.526,196005.877,30.0,PXL
276831:5096,306:306,07/15/16 09:21:47,STABLE BEAMS,6500,201868.920,194706.577,29.8,PXL
276831:5096,307:307,07/15/16 09:22:10,STABLE BEAMS,6500,202053.837,195366.794,29.9,PXL
276831:5096,308:308,07/15/16 09:22:34,STABLE BEAMS,6500,202460.236,195756.972,29.9,PXL
276831:5096,309:309,07/15/16 09:22:57,STABLE BEAMS,6500,202184.816,195763.880,29.9,PXL
276831:5096,310:310,07/15/16 09:23:20,STABLE BEAMS,6500,201805.790,195398.802,29.8,PXL
276831:5096,311:311,07/15/16 09:23:44,STABLE BEAMS,6500,202016.640,189826.706,29.9,PXL
276831:5096,312:312,07/15/16 09:24:07,STABLE BEAMS,6500,201393.527,188719.589,29.8,PXL
276831:5096,313:313,07/15/16 09:24:30,STABLE BEAMS,6500,201205.499,191286.127,29.7,PXL
276831:5096,314:314,07/15/16 09:24:53,STABLE BEAMS,6500,202227.769,195814.780,29.9,PXL
276831:5096,315:315,07/15/16 09:25:17,STABLE BEAMS,6500,201498.496,194623.112,29.8,PXL
276831:5096,316:316,07/15/16 09:25:40,STABLE BEAMS,6500,202116.534,194682.531,29.9,PXL
276831:5096,317:317,07/15/16 09:26:03,STABLE BEAMS,6500,201279.259,194581.524,29.8,PXL
276831:5096,318:318,07/15/16 09:26:27,STABLE BEAMS,6500,200912.890,194236.126,29.7,PXL
276831:5096,319:319,07/15/16 09:26:50,STABLE BEAMS,6500,201169.648,190794.318,29.7,PXL
276831:5096,320:320,07/15/16 09:27:13,STABLE BEAMS,6500,200714.727,191808.830,29.7,PXL
276831:5096,321:321,07/15/16 09:27:37,STABLE BEAMS,6500,200777.284,193682.507,29.7,PXL
276831:5096,322:322,07/15/16 09:28:00,STABLE BEAMS,6500,201056.154,194383.167,29.7,PXL
276831:5096,323:323,07/15/16 09:28:23,STABLE BEAMS,6500,201290.817,192128.391,29.8,PXL
276831:5096,324:324,07/15/16 09:28:47,STABLE BEAMS,6500,201226.868,191324.587,29.8,PXL
276831:5096,325:325,07/15/16 09:29:10,STABLE BEAMS,6500,200569.157,193956.089,29.7,PXL
