#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
275657:5038,1:1,06/24/16 03:32:32,STABLE BEAMS,6500,217022.677,177407.797,35.2,PXL
275657:5038,2:2,06/24/16 03:32:55,STABLE BEAMS,6500,216931.092,190109.403,35.2,PXL
275657:5038,3:3,06/24/16 03:33:18,STABLE BEAMS,6500,216410.735,190183.419,35.1,PXL
275657:5038,4:4,06/24/16 03:33:42,STABLE BEAMS,6500,217273.385,190837.736,35.2,PXL
275657:5038,5:5,06/24/16 03:34:05,STABLE BEAMS,6500,216330.136,189804.158,35.1,PXL
275657:5038,6:6,06/24/16 03:34:28,STABLE BEAMS,6500,216210.855,185893.978,35.0,PXL
275657:5038,7:7,06/24/16 03:34:52,STABLE BEAMS,6500,215692.695,190217.189,35.0,PXL
275657:5038,8:8,06/24/16 03:35:15,STABLE BEAMS,6500,216032.621,190719.175,35.0,PXL
275657:5038,9:9,06/24/16 03:35:38,STABLE BEAMS,6500,216472.194,204165.410,35.1,PXL
275657:5038,10:10,06/24/16 03:36:02,STABLE BEAMS,6500,217070.612,204434.084,35.2,PXL
275657:5038,11:11,06/24/16 03:36:25,STABLE BEAMS,6500,216539.285,204992.367,35.1,PXL
275657:5038,12:12,06/24/16 03:36:48,STABLE BEAMS,6500,216752.626,201095.364,35.1,PXL
275657:5038,13:13,06/24/16 03:37:12,STABLE BEAMS,6500,215707.658,204679.710,35.0,PXL
275657:5038,14:14,06/24/16 03:37:35,STABLE BEAMS,6500,217183.348,205564.367,35.2,PXL
275657:5038,15:15,06/24/16 03:37:58,STABLE BEAMS,6500,217046.892,205927.984,35.2,PXL
275657:5038,16:16,06/24/16 03:38:21,STABLE BEAMS,6500,216402.318,205515.174,35.1,PXL
275657:5038,17:17,06/24/16 03:38:45,STABLE BEAMS,6500,216495.094,205571.214,35.1,PXL
275657:5038,18:18,06/24/16 03:39:08,STABLE BEAMS,6500,216294.765,204529.313,35.1,PXL
275657:5038,19:19,06/24/16 03:39:31,STABLE BEAMS,6500,215408.147,204237.474,34.9,PXL
275657:5038,20:20,06/24/16 03:39:55,STABLE BEAMS,6500,216080.572,203105.534,35.0,PXL
275657:5038,21:21,06/24/16 03:40:18,STABLE BEAMS,6500,215985.738,205363.159,35.0,PXL
275657:5038,22:22,06/24/16 03:40:41,STABLE BEAMS,6500,215497.844,205262.278,34.9,PXL
275657:5038,23:23,06/24/16 03:41:05,STABLE BEAMS,6500,215327.703,205361.203,34.9,PXL
275657:5038,24:24,06/24/16 03:41:28,STABLE BEAMS,6500,215455.061,205092.430,34.9,PXL
275657:5038,25:25,06/24/16 03:41:51,STABLE BEAMS,6500,216064.465,202315.314,35.0,PXL
275657:5038,26:26,06/24/16 03:42:15,STABLE BEAMS,6500,215948.464,205505.327,35.0,PXL
275657:5038,27:27,06/24/16 03:42:38,STABLE BEAMS,6500,215086.788,203722.855,34.9,PXL
275657:5038,28:28,06/24/16 03:43:01,STABLE BEAMS,6500,216511.108,205830.362,35.1,PXL
275657:5038,29:29,06/24/16 03:43:25,STABLE BEAMS,6500,215643.259,205497.607,34.9,PXL
275657:5038,30:30,06/24/16 03:43:48,STABLE BEAMS,6500,215003.652,202341.119,34.8,PXL
275657:5038,31:31,06/24/16 03:44:11,STABLE BEAMS,6500,215226.324,204309.225,34.9,PXL
275657:5038,32:32,06/24/16 03:44:34,STABLE BEAMS,6500,215342.634,204333.012,34.9,PXL
275657:5038,33:33,06/24/16 03:44:58,STABLE BEAMS,6500,215184.005,204789.357,34.9,PXL
275657:5038,34:34,06/24/16 03:45:21,STABLE BEAMS,6500,214834.176,204904.579,34.8,PXL
275657:5038,35:35,06/24/16 03:45:44,STABLE BEAMS,6500,214408.591,204129.618,34.7,PXL
275657:5038,36:36,06/24/16 03:46:08,STABLE BEAMS,6500,214661.575,204727.414,34.8,PXL
275657:5038,37:37,06/24/16 03:46:31,STABLE BEAMS,6500,214358.258,204947.534,34.7,PXL
275657:5038,38:38,06/24/16 03:46:54,STABLE BEAMS,6500,214962.849,205113.391,34.8,PXL
275657:5038,39:39,06/24/16 03:47:18,STABLE BEAMS,6500,214178.446,204136.604,34.7,PXL
275657:5038,40:40,06/24/16 03:47:41,STABLE BEAMS,6500,213974.527,203935.417,34.7,PXL
275657:5038,41:41,06/24/16 03:48:04,STABLE BEAMS,6500,213996.468,204891.148,34.7,PXL
275657:5038,42:42,06/24/16 03:48:28,STABLE BEAMS,6500,214832.814,205261.308,34.8,PXL
275657:5038,43:43,06/24/16 03:48:51,STABLE BEAMS,6500,213465.791,203805.681,34.6,PXL
275657:5038,44:44,06/24/16 03:49:14,STABLE BEAMS,6500,214122.743,204173.188,34.7,PXL
275657:5038,45:45,06/24/16 03:49:38,STABLE BEAMS,6500,213270.150,200808.777,34.6,PXL
275657:5038,46:46,06/24/16 03:50:01,STABLE BEAMS,6500,213328.483,204557.321,34.6,PXL
275657:5038,47:47,06/24/16 03:50:24,STABLE BEAMS,6500,214348.927,205213.682,34.7,PXL
275657:5038,48:48,06/24/16 03:50:47,STABLE BEAMS,6500,213370.879,203873.163,34.6,PXL
275657:5038,49:49,06/24/16 03:51:11,STABLE BEAMS,6500,213392.897,195696.053,34.6,PXL
275657:5038,50:50,06/24/16 03:51:34,STABLE BEAMS,6500,213091.979,193555.695,34.5,PXL
275657:5038,51:51,06/24/16 03:51:57,STABLE BEAMS,6500,213561.460,193546.739,34.6,PXL
275657:5038,52:52,06/24/16 03:52:21,STABLE BEAMS,6500,213022.892,195585.901,34.5,PXL
275657:5038,53:53,06/24/16 03:52:44,STABLE BEAMS,6500,213941.322,86148.306,34.7,PXL
275657:5038,54:54,06/24/16 03:53:07,STABLE BEAMS,6500,213234.361,57799.380,34.6,PXL
275657:5038,55:55,06/24/16 03:53:31,STABLE BEAMS,6500,212975.916,195993.055,34.5,PXL
275657:5038,56:56,06/24/16 03:53:54,STABLE BEAMS,6500,212758.226,195688.539,34.5,PXL
275657:5038,57:57,06/24/16 03:54:17,STABLE BEAMS,6500,212721.184,196571.119,34.5,PXL
275657:5038,58:58,06/24/16 03:54:41,STABLE BEAMS,6500,211983.540,195126.655,34.4,PXL
275657:5038,59:59,06/24/16 03:55:04,STABLE BEAMS,6500,213070.224,196867.006,34.5,PXL
275657:5038,60:60,06/24/16 03:55:27,STABLE BEAMS,6500,212378.147,196256.788,34.4,PXL
275657:5038,61:61,06/24/16 03:55:51,STABLE BEAMS,6500,211904.519,196344.180,34.3,PXL
275657:5038,62:62,06/24/16 03:56:14,STABLE BEAMS,6500,211591.021,196006.225,34.3,PXL
275657:5038,63:63,06/24/16 03:56:37,STABLE BEAMS,6500,211799.318,195447.021,34.3,PXL
275657:5038,64:64,06/24/16 03:57:00,STABLE BEAMS,6500,211435.331,195688.771,34.3,PXL
275657:5038,65:65,06/24/16 03:57:24,STABLE BEAMS,6500,211352.938,195843.420,34.3,PXL
275657:5038,66:66,06/24/16 03:57:47,STABLE BEAMS,6500,79844.929,78450.865,12.9,PXL
275657:5038,67:67,06/24/16 03:58:10,STABLE BEAMS,6500,134795.463,131638.795,21.8,PXL
275657:5038,68:68,06/24/16 03:58:34,STABLE BEAMS,6500,196239.704,186247.522,31.8,PXL
275657:5038,69:69,06/24/16 03:58:57,STABLE BEAMS,6500,193766.640,182274.095,31.4,PXL
275657:5038,70:70,06/24/16 03:59:20,STABLE BEAMS,6500,118521.670,116060.071,19.2,PXL
275657:5038,71:71,06/24/16 03:59:44,STABLE BEAMS,6500,108093.761,105132.361,17.5,PXL
275657:5038,72:72,06/24/16 04:00:07,STABLE BEAMS,6500,40716.786,40165.261,6.6,PXL
275657:5038,73:73,06/24/16 04:00:30,STABLE BEAMS,6500,83440.791,82121.310,13.5,PXL
275657:5038,74:74,06/24/16 04:00:54,STABLE BEAMS,6500,177074.094,169511.556,28.7,PXL
275657:5038,75:75,06/24/16 04:01:17,STABLE BEAMS,6500,187234.235,179745.266,30.3,PXL
275657:5038,76:76,06/24/16 04:01:40,STABLE BEAMS,6500,81135.098,79854.577,13.1,PXL
275657:5038,77:77,06/24/16 04:02:03,STABLE BEAMS,6500,94586.276,90731.274,15.3,PXL
275657:5038,78:78,06/24/16 04:02:27,STABLE BEAMS,6500,209369.624,192959.947,33.9,PXL
275657:5038,79:79,06/24/16 04:02:50,STABLE BEAMS,6500,210190.451,194451.274,34.1,PXL
275657:5038,80:80,06/24/16 04:03:13,STABLE BEAMS,6500,210222.372,195822.944,34.1,PXL
275657:5038,81:81,06/24/16 04:03:37,STABLE BEAMS,6500,210528.861,196978.052,34.1,PXL
275657:5038,82:82,06/24/16 04:04:00,STABLE BEAMS,6500,210445.926,196755.869,34.1,PXL
275657:5038,83:83,06/24/16 04:04:23,STABLE BEAMS,6500,210196.950,197184.719,34.1,PXL
275657:5038,84:84,06/24/16 04:04:47,STABLE BEAMS,6500,209939.773,197028.963,34.0,PXL
275657:5038,85:85,06/24/16 04:05:10,STABLE BEAMS,6500,210062.505,197853.196,34.0,PXL
275657:5038,86:86,06/24/16 04:05:33,STABLE BEAMS,6500,210234.766,197437.107,34.1,PXL
275657:5038,87:87,06/24/16 04:05:57,STABLE BEAMS,6500,209995.894,197582.217,34.0,PXL
275657:5038,88:88,06/24/16 04:06:20,STABLE BEAMS,6500,210330.126,197088.566,34.1,PXL
275657:5038,89:89,06/24/16 04:06:43,STABLE BEAMS,6500,210255.144,195249.590,34.1,PXL
275657:5038,90:90,06/24/16 04:07:07,STABLE BEAMS,6500,210043.025,197140.924,34.0,PXL
275657:5038,91:91,06/24/16 04:07:30,STABLE BEAMS,6500,208684.356,196346.487,33.8,PXL
275657:5038,92:92,06/24/16 04:07:53,STABLE BEAMS,6500,209605.433,197187.942,34.0,PXL
275657:5038,93:93,06/24/16 04:08:16,STABLE BEAMS,6500,208778.927,196307.925,33.8,PXL
275657:5038,94:94,06/24/16 04:08:40,STABLE BEAMS,6500,209858.091,197874.938,34.0,PXL
275657:5038,95:95,06/24/16 04:09:03,STABLE BEAMS,6500,209360.186,197511.756,33.9,PXL
275657:5038,96:96,06/24/16 04:09:26,STABLE BEAMS,6500,208988.633,197482.065,33.9,PXL
275657:5038,97:97,06/24/16 04:09:50,STABLE BEAMS,6500,208973.237,196870.376,33.9,PXL
275657:5038,98:98,06/24/16 04:10:13,STABLE BEAMS,6500,208924.791,195933.135,33.9,PXL
275657:5038,99:99,06/24/16 04:10:36,STABLE BEAMS,6500,209053.480,196898.217,33.9,PXL
275657:5038,100:100,06/24/16 04:11:00,STABLE BEAMS,6500,209183.825,197741.612,33.9,PXL
275657:5038,101:101,06/24/16 04:11:23,STABLE BEAMS,6500,209217.463,197912.764,33.9,PXL
275657:5038,102:102,06/24/16 04:11:46,STABLE BEAMS,6500,209228.232,197456.001,33.9,PXL
275657:5038,103:103,06/24/16 04:12:10,STABLE BEAMS,6500,209487.637,198074.978,34.0,PXL
275657:5038,104:104,06/24/16 04:12:33,STABLE BEAMS,6500,208541.169,194716.379,33.8,PXL
275657:5038,105:105,06/24/16 04:12:56,STABLE BEAMS,6500,208870.342,25435.566,33.9,PXL
275658:5038,1:1,06/24/16 04:16:07,STABLE BEAMS,6500,209032.220,191534.403,33.9,PXL
275658:5038,2:2,06/24/16 04:16:30,STABLE BEAMS,6500,207944.314,196670.137,33.7,PXL
275658:5038,3:3,06/24/16 04:16:53,STABLE BEAMS,6500,208269.355,196958.093,33.8,PXL
275658:5038,4:4,06/24/16 04:17:17,STABLE BEAMS,6500,206996.794,196486.252,33.5,PXL
275658:5038,5:5,06/24/16 04:17:40,STABLE BEAMS,6500,207635.705,197520.897,33.7,PXL
275658:5038,6:6,06/24/16 04:18:03,STABLE BEAMS,6500,208948.156,197831.135,33.9,PXL
275658:5038,7:7,06/24/16 04:18:27,STABLE BEAMS,6500,207651.751,197401.749,33.7,PXL
275658:5038,8:8,06/24/16 04:18:50,STABLE BEAMS,6500,207348.774,196845.570,33.6,PXL
275658:5038,9:9,06/24/16 04:19:13,STABLE BEAMS,6500,207290.100,197126.841,33.6,PXL
275658:5038,10:10,06/24/16 04:19:36,STABLE BEAMS,6500,207503.612,197808.772,33.6,PXL
275658:5038,11:11,06/24/16 04:20:00,STABLE BEAMS,6500,206501.596,196162.232,33.5,PXL
275658:5038,12:12,06/24/16 04:20:23,STABLE BEAMS,6500,206956.487,196579.998,33.5,PXL
275658:5038,13:13,06/24/16 04:20:46,STABLE BEAMS,6500,207528.245,198211.850,33.6,PXL
275658:5038,14:14,06/24/16 04:21:10,STABLE BEAMS,6500,207150.518,197147.910,33.6,PXL
275658:5038,15:15,06/24/16 04:21:33,STABLE BEAMS,6500,206705.159,197111.810,33.5,PXL
275658:5038,16:16,06/24/16 04:21:56,STABLE BEAMS,6500,207708.629,199015.460,33.7,PXL
275658:5038,17:17,06/24/16 04:22:20,STABLE BEAMS,6500,205911.425,195872.471,33.4,PXL
275658:5038,18:18,06/24/16 04:22:43,STABLE BEAMS,6500,206393.456,194872.797,33.4,PXL
275658:5038,19:19,06/24/16 04:23:06,STABLE BEAMS,6500,206166.064,196410.927,33.4,PXL
275658:5038,20:20,06/24/16 04:23:30,STABLE BEAMS,6500,205676.174,196865.866,33.3,PXL
275658:5038,21:21,06/24/16 04:23:53,STABLE BEAMS,6500,205763.534,195377.200,33.3,PXL
275658:5038,22:22,06/24/16 04:24:16,STABLE BEAMS,6500,206681.377,197326.847,33.5,PXL
275658:5038,23:23,06/24/16 04:24:39,STABLE BEAMS,6500,205718.988,196859.912,33.3,PXL
275658:5038,24:24,06/24/16 04:25:03,STABLE BEAMS,6500,205910.683,196924.901,33.4,PXL
275658:5038,25:25,06/24/16 04:25:26,STABLE BEAMS,6500,206218.425,197031.902,33.4,PXL
275658:5038,26:26,06/24/16 04:25:49,STABLE BEAMS,6500,206129.811,197085.807,33.4,PXL
275658:5038,27:27,06/24/16 04:26:13,STABLE BEAMS,6500,205715.228,196001.602,33.3,PXL
275658:5038,28:28,06/24/16 04:26:36,STABLE BEAMS,6500,205910.482,196611.879,33.4,PXL
275658:5038,29:29,06/24/16 04:26:59,STABLE BEAMS,6500,205787.193,196733.968,33.4,PXL
275658:5038,30:30,06/24/16 04:27:23,STABLE BEAMS,6500,205496.811,196428.318,33.3,PXL
275658:5038,31:31,06/24/16 04:27:46,STABLE BEAMS,6500,205018.293,196276.794,33.2,PXL
275658:5038,32:32,06/24/16 04:28:09,STABLE BEAMS,6500,205005.574,196097.356,33.2,PXL
275658:5038,33:33,06/24/16 04:28:33,STABLE BEAMS,6500,205788.725,195919.601,33.4,PXL
275658:5038,34:34,06/24/16 04:28:56,STABLE BEAMS,6500,205498.482,196397.362,33.3,PXL
275658:5038,35:35,06/24/16 04:29:19,STABLE BEAMS,6500,204734.797,195256.604,33.2,PXL
275658:5038,36:36,06/24/16 04:29:43,STABLE BEAMS,6500,204935.250,193421.025,33.2,PXL
275658:5038,37:37,06/24/16 04:30:06,STABLE BEAMS,6500,204859.215,196102.116,33.2,PXL
275658:5038,38:38,06/24/16 04:30:29,STABLE BEAMS,6500,205109.831,195425.759,33.2,PXL
275658:5038,39:39,06/24/16 04:30:52,STABLE BEAMS,6500,204913.015,196382.449,33.2,PXL
275658:5038,40:40,06/24/16 04:31:16,STABLE BEAMS,6500,204630.107,193623.614,33.2,PXL
275658:5038,41:41,06/24/16 04:31:39,STABLE BEAMS,6500,205866.863,197320.053,33.4,PXL
275658:5038,42:42,06/24/16 04:32:02,STABLE BEAMS,6500,205166.014,197068.490,33.3,PXL
275658:5038,43:43,06/24/16 04:32:26,STABLE BEAMS,6500,204685.871,195522.370,33.2,PXL
275658:5038,44:44,06/24/16 04:32:49,STABLE BEAMS,6500,204960.068,195766.733,33.2,PXL
275658:5038,45:45,06/24/16 04:33:12,STABLE BEAMS,6500,204305.127,194767.903,33.1,PXL
275658:5038,46:46,06/24/16 04:33:36,STABLE BEAMS,6500,204269.988,196286.060,33.1,PXL
275658:5038,47:47,06/24/16 04:33:59,STABLE BEAMS,6500,205553.705,196179.100,33.3,PXL
275658:5038,48:48,06/24/16 04:34:22,STABLE BEAMS,6500,204917.053,196151.787,33.2,PXL
275658:5038,49:49,06/24/16 04:34:46,STABLE BEAMS,6500,204764.892,193698.117,33.2,PXL
275658:5038,50:50,06/24/16 04:35:09,STABLE BEAMS,6500,204257.842,195960.073,33.1,PXL
275658:5038,51:51,06/24/16 04:35:32,STABLE BEAMS,6500,204130.112,195641.679,33.1,PXL
275658:5038,52:52,06/24/16 04:35:56,STABLE BEAMS,6500,205000.855,196615.468,33.2,PXL
275658:5038,53:53,06/24/16 04:36:19,STABLE BEAMS,6500,204870.309,196666.774,33.2,PXL
275658:5038,54:54,06/24/16 04:36:42,STABLE BEAMS,6500,203820.730,195578.534,33.0,PXL
275658:5038,55:55,06/24/16 04:37:05,STABLE BEAMS,6500,204068.205,195253.516,33.1,PXL
275658:5038,56:56,06/24/16 04:37:29,STABLE BEAMS,6500,203381.420,195130.150,33.0,PXL
275658:5038,57:57,06/24/16 04:37:52,STABLE BEAMS,6500,203220.950,195048.534,32.9,PXL
275658:5038,58:58,06/24/16 04:38:15,STABLE BEAMS,6500,203422.934,192204.611,33.0,PXL
275658:5038,59:59,06/24/16 04:38:39,STABLE BEAMS,6500,204502.006,195644.942,33.1,PXL
275658:5038,60:60,06/24/16 04:39:02,STABLE BEAMS,6500,203677.218,195882.246,33.0,PXL
275658:5038,61:61,06/24/16 04:39:25,STABLE BEAMS,6500,203271.717,195065.999,32.9,PXL
275658:5038,62:62,06/24/16 04:39:49,STABLE BEAMS,6500,203501.135,195373.651,33.0,PXL
275658:5038,63:63,06/24/16 04:40:12,STABLE BEAMS,6500,203688.993,195217.407,33.0,PXL
275658:5038,64:64,06/24/16 04:40:35,STABLE BEAMS,6500,203475.651,196008.402,33.0,PXL
275658:5038,65:65,06/24/16 04:40:59,STABLE BEAMS,6500,202734.015,194148.678,32.9,PXL
275658:5038,66:66,06/24/16 04:41:22,STABLE BEAMS,6500,203570.191,195045.015,33.0,PXL
275658:5038,67:67,06/24/16 04:41:45,STABLE BEAMS,6500,203140.985,195003.504,32.9,PXL
275658:5038,68:68,06/24/16 04:42:08,STABLE BEAMS,6500,203726.221,196262.454,33.0,PXL
275658:5038,69:69,06/24/16 04:42:32,STABLE BEAMS,6500,197527.429,190517.512,32.0,PXL
275658:5038,70:70,06/24/16 04:42:55,STABLE BEAMS,6500,200030.372,192758.780,32.4,PXL
275658:5038,71:71,06/24/16 04:43:18,STABLE BEAMS,6500,189420.368,183296.464,30.7,PXL
275658:5038,72:72,06/24/16 04:43:42,STABLE BEAMS,6500,197409.246,190424.062,32.0,PXL
275658:5038,73:73,06/24/16 04:44:05,STABLE BEAMS,6500,189287.626,182664.448,30.7,PXL
275658:5038,74:74,06/24/16 04:44:28,STABLE BEAMS,6500,201091.417,193751.663,32.6,PXL
275658:5038,75:75,06/24/16 04:44:52,STABLE BEAMS,6500,206275.474,196332.684,33.4,PXL
275658:5038,76:76,06/24/16 04:45:15,STABLE BEAMS,6500,207738.817,198116.174,33.7,PXL
275658:5038,77:77,06/24/16 04:45:38,STABLE BEAMS,6500,206562.189,197343.815,33.5,PXL
275658:5038,78:78,06/24/16 04:46:02,STABLE BEAMS,6500,206274.422,186345.052,33.4,PXL
275658:5038,79:79,06/24/16 04:46:25,STABLE BEAMS,6500,206665.053,196905.088,33.5,PXL
275658:5038,80:80,06/24/16 04:46:48,STABLE BEAMS,6500,205835.236,196768.151,33.4,PXL
275658:5038,81:81,06/24/16 04:47:12,STABLE BEAMS,6500,206395.591,197995.274,33.5,PXL
275658:5038,82:82,06/24/16 04:47:35,STABLE BEAMS,6500,205836.644,196536.340,33.4,PXL
275658:5038,83:83,06/24/16 04:47:58,STABLE BEAMS,6500,206482.023,197129.784,33.5,PXL
275658:5038,84:84,06/24/16 04:48:22,STABLE BEAMS,6500,205923.680,197327.418,33.4,PXL
275658:5038,85:85,06/24/16 04:48:45,STABLE BEAMS,6500,205443.816,196367.178,33.3,PXL
275658:5038,86:86,06/24/16 04:49:08,STABLE BEAMS,6500,206507.739,196479.465,33.5,PXL
275658:5038,87:87,06/24/16 04:49:31,STABLE BEAMS,6500,206314.389,197337.303,33.4,PXL
275658:5038,88:88,06/24/16 04:49:55,STABLE BEAMS,6500,205858.167,196332.577,33.4,PXL
275658:5038,89:89,06/24/16 04:50:18,STABLE BEAMS,6500,206239.546,197500.443,33.4,PXL
275658:5038,90:90,06/24/16 04:50:41,STABLE BEAMS,6500,206347.501,197202.480,33.4,PXL
275658:5038,91:91,06/24/16 04:51:05,STABLE BEAMS,6500,206157.740,197023.658,33.4,PXL
275658:5038,92:92,06/24/16 04:51:28,STABLE BEAMS,6500,205732.434,197110.386,33.3,PXL
275658:5038,93:93,06/24/16 04:51:51,STABLE BEAMS,6500,205088.231,195779.536,33.2,PXL
275658:5038,94:94,06/24/16 04:52:15,STABLE BEAMS,6500,205849.425,196811.908,33.4,PXL
275658:5038,95:95,06/24/16 04:52:38,STABLE BEAMS,6500,205396.283,196098.009,33.3,PXL
275658:5038,96:96,06/24/16 04:53:01,STABLE BEAMS,6500,206068.693,197054.635,33.4,PXL
275658:5038,97:97,06/24/16 04:53:25,STABLE BEAMS,6500,205299.345,197258.020,33.3,PXL
275658:5038,98:98,06/24/16 04:53:48,STABLE BEAMS,6500,206181.429,196977.847,33.4,PXL
275658:5038,99:99,06/24/16 04:54:11,STABLE BEAMS,6500,205549.527,196150.272,33.3,PXL
275658:5038,100:100,06/24/16 04:54:34,STABLE BEAMS,6500,205560.080,197072.384,33.3,PXL
275658:5038,101:101,06/24/16 04:54:58,STABLE BEAMS,6500,205984.644,197067.818,33.4,PXL
275658:5038,102:102,06/24/16 04:55:21,STABLE BEAMS,6500,205827.484,196649.766,33.4,PXL
275658:5038,103:103,06/24/16 04:55:44,STABLE BEAMS,6500,204520.867,195698.024,33.1,PXL
275658:5038,104:104,06/24/16 04:56:08,STABLE BEAMS,6500,205103.611,196140.830,33.2,PXL
275658:5038,105:105,06/24/16 04:56:31,STABLE BEAMS,6500,205114.489,196481.586,33.2,PXL
275658:5038,106:106,06/24/16 04:56:54,STABLE BEAMS,6500,205345.253,197033.816,33.3,PXL
275658:5038,107:107,06/24/16 04:57:18,STABLE BEAMS,6500,204803.017,195842.261,33.2,PXL
275658:5038,108:108,06/24/16 04:57:41,STABLE BEAMS,6500,205021.434,196163.148,33.2,PXL
275658:5038,109:109,06/24/16 04:58:04,STABLE BEAMS,6500,205058.090,196733.761,33.2,PXL
275658:5038,110:110,06/24/16 04:58:28,STABLE BEAMS,6500,205056.388,193626.716,33.2,PXL
275658:5038,111:111,06/24/16 04:58:51,STABLE BEAMS,6500,204567.456,196129.375,33.2,PXL
275658:5038,112:112,06/24/16 04:59:14,STABLE BEAMS,6500,204675.969,195799.507,33.2,PXL
275658:5038,113:113,06/24/16 04:59:38,STABLE BEAMS,6500,204132.743,196253.833,33.1,PXL
275658:5038,114:114,06/24/16 05:00:01,STABLE BEAMS,6500,205078.220,195972.960,33.2,PXL
275658:5038,115:115,06/24/16 05:00:24,STABLE BEAMS,6500,205098.258,193723.236,33.2,PXL
275658:5038,116:116,06/24/16 05:00:47,STABLE BEAMS,6500,204241.162,196363.337,33.1,PXL
275658:5038,117:117,06/24/16 05:01:11,STABLE BEAMS,6500,205133.675,196998.553,33.2,PXL
275658:5038,118:118,06/24/16 05:01:34,STABLE BEAMS,6500,204245.092,196099.095,33.1,PXL
275658:5038,119:119,06/24/16 05:01:57,STABLE BEAMS,6500,204260.890,195856.606,33.1,PXL
275658:5038,120:120,06/24/16 05:02:21,STABLE BEAMS,6500,203295.205,192305.107,32.9,PXL
275658:5038,121:121,06/24/16 05:02:44,STABLE BEAMS,6500,204534.360,196181.484,33.1,PXL
275658:5038,122:122,06/24/16 05:03:07,STABLE BEAMS,6500,204725.111,195794.759,33.2,PXL
275658:5038,123:123,06/24/16 05:03:31,STABLE BEAMS,6500,203759.317,195743.289,33.0,PXL
275658:5038,124:124,06/24/16 05:03:54,STABLE BEAMS,6500,204111.684,195309.951,33.1,PXL
275658:5038,125:125,06/24/16 05:04:17,STABLE BEAMS,6500,204068.793,195937.651,33.1,PXL
275658:5038,126:126,06/24/16 05:04:41,STABLE BEAMS,6500,203611.612,195988.842,33.0,PXL
275658:5038,127:127,06/24/16 05:05:04,STABLE BEAMS,6500,204141.562,186310.923,33.1,PXL
275658:5038,128:128,06/24/16 05:05:27,STABLE BEAMS,6500,204632.149,196503.830,33.2,PXL
275658:5038,129:129,06/24/16 05:05:50,STABLE BEAMS,6500,204032.091,195977.235,33.1,PXL
275658:5038,130:130,06/24/16 05:06:14,STABLE BEAMS,6500,203589.083,196082.917,33.0,PXL
275658:5038,131:131,06/24/16 05:06:37,STABLE BEAMS,6500,203332.340,195374.079,33.0,PXL
275658:5038,132:132,06/24/16 05:07:00,STABLE BEAMS,6500,203171.699,195649.512,32.9,PXL
275658:5038,133:133,06/24/16 05:07:24,STABLE BEAMS,6500,203747.914,196015.910,33.0,PXL
275658:5038,134:134,06/24/16 05:07:47,STABLE BEAMS,6500,203258.549,195437.239,32.9,PXL
275658:5038,135:135,06/24/16 05:08:10,STABLE BEAMS,6500,203876.726,196629.261,33.0,PXL
275658:5038,136:136,06/24/16 05:08:34,STABLE BEAMS,6500,203277.241,195404.734,32.9,PXL
275658:5038,137:137,06/24/16 05:08:57,STABLE BEAMS,6500,202429.027,194614.727,32.8,PXL
275658:5038,138:138,06/24/16 05:09:20,STABLE BEAMS,6500,202775.049,194847.723,32.9,PXL
275658:5038,139:139,06/24/16 05:09:44,STABLE BEAMS,6500,203279.515,195588.298,32.9,PXL
275658:5038,140:140,06/24/16 05:10:07,STABLE BEAMS,6500,203393.984,195070.270,33.0,PXL
275658:5038,141:141,06/24/16 05:10:30,STABLE BEAMS,6500,203194.971,195549.649,32.9,PXL
275658:5038,142:142,06/24/16 05:10:54,STABLE BEAMS,6500,202652.457,195093.658,32.8,PXL
275658:5038,143:143,06/24/16 05:11:17,STABLE BEAMS,6500,202901.494,195089.769,32.9,PXL
275658:5038,144:144,06/24/16 05:11:40,STABLE BEAMS,6500,202817.105,195271.715,32.9,PXL
275658:5038,145:145,06/24/16 05:12:03,STABLE BEAMS,6500,202334.734,195016.742,32.8,PXL
275658:5038,146:146,06/24/16 05:12:27,STABLE BEAMS,6500,202958.652,195604.384,32.9,PXL
275658:5038,147:147,06/24/16 05:12:50,STABLE BEAMS,6500,202699.448,195039.949,32.9,PXL
275658:5038,148:148,06/24/16 05:13:13,STABLE BEAMS,6500,202882.122,195548.810,32.9,PXL
275658:5038,149:149,06/24/16 05:13:37,STABLE BEAMS,6500,202313.799,194336.730,32.8,PXL
275658:5038,150:150,06/24/16 05:14:00,STABLE BEAMS,6500,202963.928,194941.901,32.9,PXL
275658:5038,151:151,06/24/16 05:14:23,STABLE BEAMS,6500,202112.820,194882.787,32.8,PXL
275658:5038,152:152,06/24/16 05:14:47,STABLE BEAMS,6500,201956.156,194234.958,32.7,PXL
275658:5038,153:153,06/24/16 05:15:10,STABLE BEAMS,6500,202259.798,193821.137,32.8,PXL
275658:5038,154:154,06/24/16 05:15:33,STABLE BEAMS,6500,201827.173,194583.436,32.7,PXL
275658:5038,155:155,06/24/16 05:15:57,STABLE BEAMS,6500,202844.956,192807.394,32.9,PXL
275658:5038,156:156,06/24/16 05:16:20,STABLE BEAMS,6500,201928.382,189434.198,32.7,PXL
275658:5038,157:157,06/24/16 05:16:43,STABLE BEAMS,6500,202082.447,194794.165,32.8,PXL
