#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
277981:5151,82:82,08/01/16 11:52:59,STABLE BEAMS,6500,236302.911,45881.189,124.8,PXL
277981:5151,85:85,08/01/16 11:54:09,STABLE BEAMS,6500,235248.519,224633.798,124.2,PXL
277981:5151,86:86,08/01/16 11:54:33,STABLE BEAMS,6500,234743.094,224133.369,123.9,PXL
277981:5151,87:87,08/01/16 11:54:56,STABLE BEAMS,6500,234877.307,224287.638,124.0,PXL
277981:5151,88:88,08/01/16 11:55:19,STABLE BEAMS,6500,234364.857,220656.919,123.7,PXL
277981:5151,89:89,08/01/16 11:55:43,STABLE BEAMS,6500,234704.551,220718.958,123.9,PXL
277981:5151,90:90,08/01/16 11:56:06,STABLE BEAMS,6500,234798.240,224265.477,124.0,PXL
277981:5151,91:91,08/01/16 11:56:29,STABLE BEAMS,6500,234517.389,224006.032,123.8,PXL
277981:5151,92:92,08/01/16 11:56:53,STABLE BEAMS,6500,234062.948,223597.613,123.6,PXL
277981:5151,93:93,08/01/16 11:57:16,STABLE BEAMS,6500,234975.529,222985.930,124.1,PXL
277981:5151,94:94,08/01/16 11:57:39,STABLE BEAMS,6500,234612.780,224117.839,123.9,PXL
277981:5151,95:95,08/01/16 11:58:02,STABLE BEAMS,6500,233743.693,222482.366,123.4,PXL
277981:5151,96:96,08/01/16 11:58:26,STABLE BEAMS,6500,233695.789,223315.395,123.4,PXL
277981:5151,97:97,08/01/16 11:58:49,STABLE BEAMS,6500,233360.412,223035.104,123.2,PXL
277981:5151,98:98,08/01/16 11:59:12,STABLE BEAMS,6500,234449.757,224043.217,123.8,PXL
277981:5151,99:99,08/01/16 11:59:36,STABLE BEAMS,6500,234254.039,219861.375,123.7,PXL
277981:5151,100:100,08/01/16 11:59:59,STABLE BEAMS,6500,233584.027,223228.629,123.3,PXL
277981:5151,101:101,08/01/16 12:00:22,STABLE BEAMS,6500,233895.592,221280.484,123.5,PXL
277981:5151,102:102,08/01/16 12:00:46,STABLE BEAMS,6500,233948.633,223022.637,123.5,PXL
277981:5151,103:103,08/01/16 12:01:09,STABLE BEAMS,6500,233732.630,222827.711,123.4,PXL
277981:5151,104:104,08/01/16 12:01:32,STABLE BEAMS,6500,233103.266,222840.426,123.1,PXL
277981:5151,105:105,08/01/16 12:01:56,STABLE BEAMS,6500,233920.859,223599.090,123.5,PXL
277981:5151,106:106,08/01/16 12:02:19,STABLE BEAMS,6500,233634.299,223371.970,123.4,PXL
277981:5151,107:107,08/01/16 12:02:42,STABLE BEAMS,6500,233084.219,222914.068,123.1,PXL
277981:5151,108:108,08/01/16 12:03:05,STABLE BEAMS,6500,233183.880,222913.458,123.1,PXL
277981:5151,109:109,08/01/16 12:03:29,STABLE BEAMS,6500,233591.253,221576.920,123.3,PXL
277981:5151,110:110,08/01/16 12:03:52,STABLE BEAMS,6500,233300.918,223102.738,123.2,PXL
277981:5151,111:111,08/01/16 12:04:15,STABLE BEAMS,6500,232888.408,222699.553,123.0,PXL
277981:5151,112:112,08/01/16 12:04:39,STABLE BEAMS,6500,232201.144,221794.460,122.6,PXL
277981:5151,113:113,08/01/16 12:05:02,STABLE BEAMS,6500,232506.612,221873.969,122.8,PXL
277981:5151,114:114,08/01/16 12:05:25,STABLE BEAMS,6500,232896.779,219049.350,123.0,PXL
277981:5151,115:115,08/01/16 12:05:49,STABLE BEAMS,6500,232235.045,222220.541,122.6,PXL
277981:5151,116:116,08/01/16 12:06:12,STABLE BEAMS,6500,232322.143,222321.891,122.7,PXL
277981:5151,117:117,08/01/16 12:06:35,STABLE BEAMS,6500,232671.848,222656.206,122.8,PXL
277981:5151,118:118,08/01/16 12:06:59,STABLE BEAMS,6500,231873.859,221615.579,122.4,PXL
277981:5151,119:119,08/01/16 12:07:22,STABLE BEAMS,6500,231855.972,221833.837,122.4,PXL
277981:5151,120:120,08/01/16 12:07:45,STABLE BEAMS,6500,231850.433,221252.273,122.4,PXL
277981:5151,121:121,08/01/16 12:08:08,STABLE BEAMS,6500,231630.144,221638.322,122.3,PXL
277981:5151,122:122,08/01/16 12:08:32,STABLE BEAMS,6500,232204.718,222203.098,122.6,PXL
277981:5151,123:123,08/01/16 12:08:55,STABLE BEAMS,6500,231322.123,219948.071,122.1,PXL
277981:5151,124:124,08/01/16 12:09:18,STABLE BEAMS,6500,230879.905,220995.133,121.9,PXL
277981:5151,125:125,08/01/16 12:09:42,STABLE BEAMS,6500,230930.656,221063.584,121.9,PXL
277981:5151,126:126,08/01/16 12:10:05,STABLE BEAMS,6500,230722.916,220917.756,121.8,PXL
277981:5151,127:127,08/01/16 12:10:28,STABLE BEAMS,6500,230834.399,221013.488,121.9,PXL
277981:5151,128:128,08/01/16 12:10:52,STABLE BEAMS,6500,230659.182,220805.385,121.8,PXL
277981:5151,129:129,08/01/16 12:11:15,STABLE BEAMS,6500,230800.977,221003.240,121.9,PXL
277981:5151,130:130,08/01/16 12:11:38,STABLE BEAMS,6500,230486.968,220723.030,121.7,PXL
277981:5151,131:131,08/01/16 12:12:02,STABLE BEAMS,6500,231110.468,221059.500,122.0,PXL
277981:5151,132:132,08/01/16 12:12:25,STABLE BEAMS,6500,230195.658,220452.786,121.5,PXL
277981:5151,133:133,08/01/16 12:12:48,STABLE BEAMS,6500,230384.165,220661.564,121.6,PXL
277981:5151,134:134,08/01/16 12:13:11,STABLE BEAMS,6500,230027.142,220340.868,121.5,PXL
277981:5151,135:135,08/01/16 12:13:35,STABLE BEAMS,6500,227521.986,217642.429,120.1,PXL
277981:5151,136:136,08/01/16 12:13:58,STABLE BEAMS,6500,224376.775,215467.267,118.5,PXL
277981:5151,137:137,08/01/16 12:14:21,STABLE BEAMS,6500,219566.762,211136.213,115.9,PXL
277981:5151,138:138,08/01/16 12:14:45,STABLE BEAMS,6500,219788.985,211299.279,116.0,PXL
277981:5151,139:139,08/01/16 12:15:08,STABLE BEAMS,6500,223827.035,215008.386,118.2,PXL
277981:5151,140:140,08/01/16 12:15:31,STABLE BEAMS,6500,229387.968,219629.920,121.1,PXL
277981:5151,141:141,08/01/16 12:15:55,STABLE BEAMS,6500,229690.681,195740.414,121.3,PXL
277981:5151,142:142,08/01/16 12:16:18,STABLE BEAMS,6500,230634.240,217464.201,121.8,PXL
277981:5151,143:143,08/01/16 12:16:41,STABLE BEAMS,6500,231358.794,221274.773,122.2,PXL
277981:5151,144:144,08/01/16 12:17:05,STABLE BEAMS,6500,230070.512,220345.065,121.5,PXL
277981:5151,145:145,08/01/16 12:17:28,STABLE BEAMS,6500,230824.573,221103.791,121.9,PXL
277981:5151,146:146,08/01/16 12:17:51,STABLE BEAMS,6500,230176.827,220469.493,121.5,PXL
277981:5151,147:147,08/01/16 12:18:15,STABLE BEAMS,6500,230096.584,220388.070,121.5,PXL
277981:5151,148:148,08/01/16 12:18:38,STABLE BEAMS,6500,229520.648,219880.364,121.2,PXL
277981:5151,149:149,08/01/16 12:19:01,STABLE BEAMS,6500,229719.229,220042.894,121.3,PXL
277981:5151,150:150,08/01/16 12:19:24,STABLE BEAMS,6500,229817.653,220147.195,121.3,PXL
277981:5151,151:151,08/01/16 12:19:48,STABLE BEAMS,6500,229443.082,219810.410,121.1,PXL
277981:5151,152:152,08/01/16 12:20:11,STABLE BEAMS,6500,229180.939,176471.231,121.0,PXL
277981:5151,153:153,08/01/16 12:20:34,STABLE BEAMS,6500,229183.074,219630.060,121.0,PXL
277981:5151,154:154,08/01/16 12:20:58,STABLE BEAMS,6500,229821.041,220200.336,121.3,PXL
277981:5151,155:155,08/01/16 12:21:21,STABLE BEAMS,6500,229400.826,219801.246,121.1,PXL
277981:5151,156:156,08/01/16 12:21:44,STABLE BEAMS,6500,229089.385,209938.972,121.0,PXL
277981:5151,157:157,08/01/16 12:22:08,STABLE BEAMS,6500,229174.069,219649.078,121.0,PXL
277981:5151,158:158,08/01/16 12:22:31,STABLE BEAMS,6500,228939.251,42977.663,120.9,PXL
277981:5151,83:83,08/01/16 11:53:23,STABLE BEAMS,6500,68306.686,0.000,36.1,PLTZERO
277981:5151,159:0,08/01/16 12:22:54,STABLE BEAMS,6500,66247.511,0.000,35.0,PLTZERO
277981:5151,160:0,08/01/16 12:23:18,STABLE BEAMS,6500,66214.052,0.000,35.0,PLTZERO
277981:5151,161:0,08/01/16 12:23:41,STABLE BEAMS,6500,66145.466,0.000,34.9,PLTZERO
277981:5151,162:0,08/01/16 12:24:04,STABLE BEAMS,6500,66117.998,0.000,34.9,PLTZERO
277981:5151,163:0,08/01/16 12:24:28,STABLE BEAMS,6500,66153.189,0.000,34.9,PLTZERO
277991:5151,1:1,08/01/16 15:43:56,STABLE BEAMS,6500,59872.957,20758.501,31.6,PLTZERO
277991:5151,2:2,08/01/16 15:44:19,STABLE BEAMS,6500,59858.414,58012.445,31.6,PLTZERO
277991:5151,3:3,08/01/16 15:44:43,STABLE BEAMS,6500,59820.357,57900.738,31.6,PLTZERO
277991:5151,4:4,08/01/16 15:45:06,STABLE BEAMS,6500,59825.414,58889.483,31.6,PLTZERO
277991:5151,5:5,08/01/16 15:45:29,STABLE BEAMS,6500,59822.330,58887.504,31.6,PLTZERO
277991:5151,6:6,08/01/16 15:45:53,STABLE BEAMS,6500,59807.464,58797.265,31.6,PLTZERO
277991:5151,7:7,08/01/16 15:46:16,STABLE BEAMS,6500,59810.306,57664.696,31.6,PLTZERO
277991:5151,8:8,08/01/16 15:46:39,STABLE BEAMS,6500,59828.345,57364.664,31.6,PLTZERO
277991:5151,9:9,08/01/16 15:47:03,STABLE BEAMS,6500,59846.530,57682.528,31.6,PLTZERO
277991:5151,10:10,08/01/16 15:47:26,STABLE BEAMS,6500,59815.084,57653.482,31.6,PLTZERO
277991:5151,11:11,08/01/16 15:47:49,STABLE BEAMS,6500,59792.883,57636.740,31.6,PLTZERO
277991:5151,12:12,08/01/16 15:48:12,STABLE BEAMS,6500,59796.297,57041.254,31.6,PLTZERO
277991:5151,13:13,08/01/16 15:48:36,STABLE BEAMS,6500,59814.830,57658.183,31.6,PLTZERO
277991:5151,14:14,08/01/16 15:48:59,STABLE BEAMS,6500,59828.517,57668.689,31.6,PLTZERO
277991:5151,15:15,08/01/16 15:49:22,STABLE BEAMS,6500,59789.641,57630.268,31.6,PLTZERO
277991:5151,16:16,08/01/16 15:49:46,STABLE BEAMS,6500,59782.972,57630.802,31.6,PLTZERO
277991:5151,17:17,08/01/16 15:50:09,STABLE BEAMS,6500,59745.428,57593.085,31.5,PLTZERO
277991:5151,18:18,08/01/16 15:50:32,STABLE BEAMS,6500,59718.563,57565.167,31.5,PLTZERO
277991:5151,19:19,08/01/16 15:50:56,STABLE BEAMS,6500,59712.840,57561.285,31.5,PLTZERO
277991:5151,20:20,08/01/16 15:51:19,STABLE BEAMS,6500,59700.924,57549.668,31.5,PLTZERO
277991:5151,21:21,08/01/16 15:51:42,STABLE BEAMS,6500,59721.126,55479.469,31.5,PLTZERO
277991:5151,22:22,08/01/16 15:52:06,STABLE BEAMS,6500,59729.781,57570.716,31.5,PLTZERO
277991:5151,23:23,08/01/16 15:52:29,STABLE BEAMS,6500,59730.003,57570.565,31.5,PLTZERO
277991:5151,24:24,08/01/16 15:52:52,STABLE BEAMS,6500,59713.671,57558.705,31.5,PLTZERO
277991:5151,25:25,08/01/16 15:53:15,STABLE BEAMS,6500,59705.391,57545.467,31.5,PLTZERO
277991:5151,26:26,08/01/16 15:53:39,STABLE BEAMS,6500,59725.536,57567.841,31.5,PLTZERO
277991:5151,27:27,08/01/16 15:54:02,STABLE BEAMS,6500,59727.897,57568.797,31.5,PLTZERO
277991:5151,28:28,08/01/16 15:54:25,STABLE BEAMS,6500,59714.585,57552.073,31.5,PLTZERO
277991:5151,29:29,08/01/16 15:54:49,STABLE BEAMS,6500,59691.806,57535.369,31.5,PLTZERO
277991:5151,30:30,08/01/16 15:55:12,STABLE BEAMS,6500,59712.307,56668.012,31.5,PLTZERO
277991:5151,31:31,08/01/16 15:55:35,STABLE BEAMS,6500,59703.132,57544.571,31.5,PLTZERO
277991:5151,32:32,08/01/16 15:55:59,STABLE BEAMS,6500,59731.875,57570.743,31.5,PLTZERO
277991:5151,33:33,08/01/16 15:56:22,STABLE BEAMS,6500,59744.984,57583.150,31.5,PLTZERO
277991:5151,34:34,08/01/16 15:56:45,STABLE BEAMS,6500,59755.733,57591.181,31.6,PLTZERO
277991:5151,35:35,08/01/16 15:57:09,STABLE BEAMS,6500,59682.618,57525.595,31.5,PLTZERO
277991:5151,36:36,08/01/16 15:57:32,STABLE BEAMS,6500,59665.569,57515.916,31.5,PLTZERO
277991:5151,37:37,08/01/16 15:57:55,STABLE BEAMS,6500,59709.553,57550.451,31.5,PLTZERO
277991:5151,38:38,08/01/16 15:58:19,STABLE BEAMS,6500,59724.515,57568.383,31.5,PLTZERO
277991:5151,39:39,08/01/16 15:58:42,STABLE BEAMS,6500,59599.731,57385.623,31.5,PLTZERO
277991:5151,40:40,08/01/16 15:59:05,STABLE BEAMS,6500,59683.995,57378.620,31.5,PLTZERO
277991:5151,41:41,08/01/16 15:59:28,STABLE BEAMS,6500,59694.553,57543.442,31.5,PLTZERO
277991:5151,42:42,08/01/16 15:59:52,STABLE BEAMS,6500,59698.398,57548.562,31.5,PLTZERO
277991:5151,43:43,08/01/16 16:00:15,STABLE BEAMS,6500,59676.869,57527.113,31.5,PLTZERO
277991:5151,44:44,08/01/16 16:00:38,STABLE BEAMS,6500,59664.084,57362.307,31.5,PLTZERO
277991:5151,45:45,08/01/16 16:01:02,STABLE BEAMS,6500,59645.937,57489.744,31.5,PLTZERO
277991:5151,46:46,08/01/16 16:01:25,STABLE BEAMS,6500,59630.772,57479.527,31.5,PLTZERO
277991:5151,47:47,08/01/16 16:01:48,STABLE BEAMS,6500,59637.999,57484.384,31.5,PLTZERO
277991:5151,48:48,08/01/16 16:02:12,STABLE BEAMS,6500,59623.633,57471.263,31.5,PLTZERO
277991:5151,49:49,08/01/16 16:02:35,STABLE BEAMS,6500,59616.140,57468.485,31.5,PLTZERO
277991:5151,50:50,08/01/16 16:02:58,STABLE BEAMS,6500,59625.632,57477.188,31.5,PLTZERO
277991:5151,51:51,08/01/16 16:03:22,STABLE BEAMS,6500,59631.501,57491.943,31.5,PLTZERO
277991:5151,52:52,08/01/16 16:03:45,STABLE BEAMS,6500,59620.493,57467.644,31.5,PLTZERO
277991:5151,53:53,08/01/16 16:04:08,STABLE BEAMS,6500,59587.371,57441.256,31.5,PLTZERO
277991:5151,54:54,08/01/16 16:04:31,STABLE BEAMS,6500,59584.433,57439.795,31.5,PLTZERO
277991:5151,55:55,08/01/16 16:04:55,STABLE BEAMS,6500,59563.024,57418.946,31.4,PLTZERO
277991:5151,56:56,08/01/16 16:05:18,STABLE BEAMS,6500,59562.498,57419.622,31.4,PLTZERO
277991:5151,57:57,08/01/16 16:05:41,STABLE BEAMS,6500,59562.916,57422.771,31.4,PLTZERO
277991:5151,58:58,08/01/16 16:06:05,STABLE BEAMS,6500,59558.500,56601.845,31.4,PLTZERO
277991:5151,59:59,08/01/16 16:06:28,STABLE BEAMS,6500,59545.657,57404.372,31.4,PLTZERO
277991:5151,60:60,08/01/16 16:06:51,STABLE BEAMS,6500,59508.278,57369.274,31.4,PLTZERO
277991:5151,61:61,08/01/16 16:07:15,STABLE BEAMS,6500,59499.699,57366.726,31.4,PLTZERO
277991:5151,62:62,08/01/16 16:07:38,STABLE BEAMS,6500,59487.687,57292.408,31.4,PLTZERO
277991:5151,63:63,08/01/16 16:08:01,STABLE BEAMS,6500,59486.767,57368.393,31.4,PLTZERO
277991:5151,64:64,08/01/16 16:08:25,STABLE BEAMS,6500,59485.003,57370.354,31.4,PLTZERO
277991:5151,65:65,08/01/16 16:08:48,STABLE BEAMS,6500,59470.834,57352.040,31.4,PLTZERO
277991:5151,66:66,08/01/16 16:09:11,STABLE BEAMS,6500,59481.291,57368.538,31.4,PLTZERO
277991:5151,67:67,08/01/16 16:09:35,STABLE BEAMS,6500,59454.330,57345.968,31.4,PLTZERO
277991:5151,68:68,08/01/16 16:09:58,STABLE BEAMS,6500,59445.066,57243.483,31.4,PLTZERO
277991:5151,69:69,08/01/16 16:10:21,STABLE BEAMS,6500,59437.020,57312.204,31.4,PLTZERO
277991:5151,70:70,08/01/16 16:10:45,STABLE BEAMS,6500,59418.619,57293.723,31.4,PLTZERO
277991:5151,71:71,08/01/16 16:11:08,STABLE BEAMS,6500,59412.445,57289.141,31.4,PLTZERO
277991:5151,72:72,08/01/16 16:11:31,STABLE BEAMS,6500,59390.858,57267.063,31.4,PLTZERO
277991:5151,73:73,08/01/16 16:11:54,STABLE BEAMS,6500,59376.460,57259.469,31.3,PLTZERO
277991:5151,74:74,08/01/16 16:12:18,STABLE BEAMS,6500,59376.035,56218.418,31.3,PLTZERO
277991:5151,75:75,08/01/16 16:12:41,STABLE BEAMS,6500,59372.266,57242.536,31.3,PLTZERO
277991:5151,76:76,08/01/16 16:13:04,STABLE BEAMS,6500,59354.626,57157.788,31.3,PLTZERO
277991:5151,77:77,08/01/16 16:13:28,STABLE BEAMS,6500,59335.761,57214.562,31.3,PLTZERO
277991:5151,78:78,08/01/16 16:13:51,STABLE BEAMS,6500,59328.921,57125.721,31.3,PLTZERO
277991:5151,79:79,08/01/16 16:14:14,STABLE BEAMS,6500,59318.521,52143.665,31.3,PLTZERO
277991:5151,80:80,08/01/16 16:14:38,STABLE BEAMS,6500,59255.955,56335.676,31.3,PLTZERO
277991:5151,81:81,08/01/16 16:15:01,STABLE BEAMS,6500,59349.049,57223.420,31.3,PLTZERO
277991:5151,82:82,08/01/16 16:15:24,STABLE BEAMS,6500,59324.143,57201.805,31.3,PLTZERO
277991:5151,83:83,08/01/16 16:15:48,STABLE BEAMS,6500,59268.507,57142.534,31.3,PLTZERO
277991:5151,84:84,08/01/16 16:16:11,STABLE BEAMS,6500,59268.120,57149.612,31.3,PLTZERO
277991:5151,85:85,08/01/16 16:16:34,STABLE BEAMS,6500,59272.181,30283.753,31.3,PLTZERO
277991:5151,86:86,08/01/16 16:16:57,STABLE BEAMS,6500,59263.360,0.000,31.3,PLTZERO
277991:5151,87:87,08/01/16 16:17:21,STABLE BEAMS,6500,59262.992,0.000,31.3,PLTZERO
277991:5151,88:88,08/01/16 16:17:44,STABLE BEAMS,6500,59221.138,0.000,31.3,PLTZERO
277991:5151,89:89,08/01/16 16:18:07,STABLE BEAMS,6500,59202.742,0.000,31.3,PLTZERO
277991:5151,90:90,08/01/16 16:18:31,STABLE BEAMS,6500,59206.962,0.000,31.3,PLTZERO
277991:5151,91:0,08/01/16 16:18:54,STABLE BEAMS,6500,59195.477,0.000,31.3,PLTZERO
277991:5151,92:0,08/01/16 16:19:17,STABLE BEAMS,6500,59210.636,0.000,31.3,PLTZERO
277991:5151,93:0,08/01/16 16:19:41,STABLE BEAMS,6500,59191.727,0.000,31.3,PLTZERO
277991:5151,94:0,08/01/16 16:20:04,STABLE BEAMS,6500,59161.928,0.000,31.2,PLTZERO
277991:5151,95:0,08/01/16 16:20:27,STABLE BEAMS,6500,59160.742,0.000,31.2,PLTZERO
277991:5151,96:0,08/01/16 16:20:51,STABLE BEAMS,6500,59173.204,0.000,31.2,PLTZERO
277991:5151,97:0,08/01/16 16:21:14,STABLE BEAMS,6500,59147.486,0.000,31.2,PLTZERO
277991:5151,98:0,08/01/16 16:21:37,STABLE BEAMS,6500,59106.640,0.000,31.2,PLTZERO
277992:5151,1:1,08/01/16 16:22:25,STABLE BEAMS,6500,59156.021,52677.314,31.2,PLTZERO
277992:5151,2:2,08/01/16 16:22:48,STABLE BEAMS,6500,59152.074,55366.069,31.2,PLTZERO
277992:5151,3:3,08/01/16 16:23:11,STABLE BEAMS,6500,59216.385,57110.782,31.3,PLTZERO
277992:5151,4:4,08/01/16 16:23:35,STABLE BEAMS,6500,59097.007,56997.156,31.2,PLTZERO
277992:5151,5:5,08/01/16 16:23:58,STABLE BEAMS,6500,59224.469,57114.618,31.3,PLTZERO
277992:5151,6:6,08/01/16 16:24:21,STABLE BEAMS,6500,59143.044,57042.534,31.2,PLTZERO
277992:5151,7:7,08/01/16 16:24:45,STABLE BEAMS,6500,59155.082,57057.216,31.2,PLTZERO
277992:5151,8:8,08/01/16 16:25:08,STABLE BEAMS,6500,59145.678,57050.850,31.2,PLTZERO
277992:5151,9:9,08/01/16 16:25:31,STABLE BEAMS,6500,59129.148,57033.714,31.2,PLTZERO
277992:5151,10:10,08/01/16 16:25:54,STABLE BEAMS,6500,59107.846,57020.652,31.2,PLTZERO
277992:5151,11:11,08/01/16 16:26:18,STABLE BEAMS,6500,59095.478,57013.074,31.2,PLTZERO
277992:5151,12:12,08/01/16 16:26:41,STABLE BEAMS,6500,59135.956,56820.182,31.2,PLTZERO
277992:5151,13:13,08/01/16 16:27:04,STABLE BEAMS,6500,59144.358,57049.929,31.2,PLTZERO
277992:5151,14:14,08/01/16 16:27:28,STABLE BEAMS,6500,59118.982,57022.147,31.2,PLTZERO
277992:5151,15:15,08/01/16 16:27:51,STABLE BEAMS,6500,59122.555,57028.074,31.2,PLTZERO
277992:5151,16:16,08/01/16 16:28:14,STABLE BEAMS,6500,59128.430,57036.021,31.2,PLTZERO
277992:5151,17:17,08/01/16 16:28:38,STABLE BEAMS,6500,59107.877,56729.877,31.2,PLTZERO
277992:5151,18:18,08/01/16 16:29:01,STABLE BEAMS,6500,59105.301,56208.421,31.2,PLTZERO
277992:5151,19:19,08/01/16 16:29:24,STABLE BEAMS,6500,59115.067,57037.131,31.2,PLTZERO
277992:5151,20:20,08/01/16 16:29:48,STABLE BEAMS,6500,59097.287,57009.646,31.2,PLTZERO
277992:5151,21:21,08/01/16 16:30:11,STABLE BEAMS,6500,59093.587,57012.410,31.2,PLTZERO
277992:5151,22:22,08/01/16 16:30:34,STABLE BEAMS,6500,59102.027,57016.852,31.2,PLTZERO
277992:5151,23:23,08/01/16 16:30:57,STABLE BEAMS,6500,59146.255,57057.277,31.2,PLTZERO
277992:5151,24:24,08/01/16 16:31:21,STABLE BEAMS,6500,59095.967,57014.898,31.2,PLTZERO
277992:5151,25:25,08/01/16 16:31:44,STABLE BEAMS,6500,59079.494,56995.346,31.2,PLTZERO
277992:5151,26:26,08/01/16 16:32:07,STABLE BEAMS,6500,59044.891,34814.798,31.2,PLTZERO
277992:5151,27:27,08/01/16 16:32:31,STABLE BEAMS,6500,59044.536,56977.612,31.2,PLTZERO
277992:5151,28:28,08/01/16 16:32:54,STABLE BEAMS,6500,59023.627,56731.588,31.2,PLTZERO
277992:5151,29:29,08/01/16 16:33:17,STABLE BEAMS,6500,59023.190,56944.144,31.2,PLTZERO
277992:5151,30:30,08/01/16 16:33:41,STABLE BEAMS,6500,58992.731,34285.230,31.1,PLTZERO
277992:5151,31:31,08/01/16 16:34:04,STABLE BEAMS,6500,58980.097,7116.676,31.1,PLTZERO
277992:5151,32:32,08/01/16 16:34:27,STABLE BEAMS,6500,58943.977,27876.113,31.1,PLTZERO
277992:5151,33:33,08/01/16 16:34:51,STABLE BEAMS,6500,58971.448,18872.202,31.1,PLTZERO
277992:5151,34:34,08/01/16 16:35:14,STABLE BEAMS,6500,58974.075,56891.722,31.1,PLTZERO
277992:5151,35:35,08/01/16 16:35:37,STABLE BEAMS,6500,58985.871,56909.542,31.1,PLTZERO
277992:5151,36:36,08/01/16 16:36:01,STABLE BEAMS,6500,58962.361,56892.467,31.1,PLTZERO
277992:5151,37:37,08/01/16 16:36:24,STABLE BEAMS,6500,58932.073,56863.343,31.1,PLTZERO
277992:5151,38:38,08/01/16 16:36:47,STABLE BEAMS,6500,58908.372,56843.929,31.1,PLTZERO
277992:5151,39:39,08/01/16 16:37:11,STABLE BEAMS,6500,58803.071,56746.653,31.0,PLTZERO
277992:5151,40:40,08/01/16 16:37:34,STABLE BEAMS,6500,58861.693,56797.701,31.1,PLTZERO
277992:5151,41:41,08/01/16 16:37:57,STABLE BEAMS,6500,58890.464,56822.357,31.1,PLTZERO
277992:5151,42:42,08/01/16 16:38:20,STABLE BEAMS,6500,58950.323,56871.657,31.1,PLTZERO
277992:5151,43:43,08/01/16 16:38:44,STABLE BEAMS,6500,58921.894,56849.473,31.1,PLTZERO
277992:5151,44:44,08/01/16 16:39:07,STABLE BEAMS,6500,58865.926,56371.000,31.1,PLTZERO
277992:5151,45:45,08/01/16 16:39:30,STABLE BEAMS,6500,58853.488,56798.912,31.1,PLTZERO
277992:5151,46:46,08/01/16 16:39:54,STABLE BEAMS,6500,58831.291,56785.637,31.1,PLTZERO
277992:5151,47:47,08/01/16 16:40:17,STABLE BEAMS,6500,58814.728,56248.571,31.1,PLTZERO
277992:5151,48:48,08/01/16 16:40:40,STABLE BEAMS,6500,58807.875,56748.326,31.0,PLTZERO
277992:5151,49:49,08/01/16 16:41:04,STABLE BEAMS,6500,58805.927,56530.240,31.0,PLTZERO
277992:5151,50:50,08/01/16 16:41:27,STABLE BEAMS,6500,58801.745,56676.960,31.0,PLTZERO
277992:5151,51:51,08/01/16 16:41:50,STABLE BEAMS,6500,58745.230,56617.780,31.0,PLTZERO
277992:5151,52:52,08/01/16 16:42:14,STABLE BEAMS,6500,58703.525,56647.006,31.0,PLTZERO
277992:5151,53:53,08/01/16 16:42:37,STABLE BEAMS,6500,58696.748,56641.919,31.0,PLTZERO
277992:5151,54:54,08/01/16 16:43:00,STABLE BEAMS,6500,58706.596,56648.335,31.0,PLTZERO
277992:5151,55:55,08/01/16 16:43:23,STABLE BEAMS,6500,58755.161,56694.395,31.0,PLTZERO
277992:5151,56:56,08/01/16 16:43:47,STABLE BEAMS,6500,58659.974,56606.371,31.0,PLTZERO
277992:5151,57:57,08/01/16 16:44:10,STABLE BEAMS,6500,58679.443,56630.274,31.0,PLTZERO
277992:5151,58:58,08/01/16 16:44:33,STABLE BEAMS,6500,58725.818,56673.195,31.0,PLTZERO
277992:5151,59:59,08/01/16 16:44:57,STABLE BEAMS,6500,58763.030,56708.355,31.0,PLTZERO
277992:5151,60:60,08/01/16 16:45:20,STABLE BEAMS,6500,58710.055,56652.917,31.0,PLTZERO
277992:5151,61:61,08/01/16 16:45:43,STABLE BEAMS,6500,58604.003,56567.799,30.9,PLTZERO
277992:5151,62:62,08/01/16 16:46:07,STABLE BEAMS,6500,58612.075,56568.040,30.9,PLTZERO
277992:5151,63:63,08/01/16 16:46:30,STABLE BEAMS,6500,58600.189,56487.735,30.9,PLTZERO
277992:5151,64:64,08/01/16 16:46:53,STABLE BEAMS,6500,58625.122,34456.363,31.0,PLTZERO
277992:5151,65:65,08/01/16 16:47:17,STABLE BEAMS,6500,58617.926,56572.053,30.9,PLTZERO
277992:5151,66:66,08/01/16 16:47:40,STABLE BEAMS,6500,58630.472,55580.628,31.0,PLTZERO
277992:5151,67:67,08/01/16 16:48:03,STABLE BEAMS,6500,58586.083,56549.731,30.9,PLTZERO
277992:5151,68:68,08/01/16 16:48:27,STABLE BEAMS,6500,58598.743,56562.462,30.9,PLTZERO
277992:5151,69:69,08/01/16 16:48:50,STABLE BEAMS,6500,58686.982,56642.477,31.0,PLTZERO
277992:5151,70:70,08/01/16 16:49:13,STABLE BEAMS,6500,58646.844,56607.185,31.0,PLTZERO
277992:5151,71:71,08/01/16 16:49:36,STABLE BEAMS,6500,58587.669,56545.432,30.9,PLTZERO
277992:5151,72:72,08/01/16 16:50:00,STABLE BEAMS,6500,58593.698,56557.305,30.9,PLTZERO
277992:5151,73:73,08/01/16 16:50:23,STABLE BEAMS,6500,58574.615,56030.337,30.9,PLTZERO
277992:5151,74:74,08/01/16 16:50:46,STABLE BEAMS,6500,58578.080,56539.624,30.9,PLTZERO
