#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
278820:5199,17:17,08/14/16 11:00:51,STABLE BEAMS,6500,246355.067,0.000,34.1,PXL
278820:5199,18:18,08/14/16 11:01:15,STABLE BEAMS,6500,250108.800,239324.417,34.6,PXL
278820:5199,19:19,08/14/16 11:01:38,STABLE BEAMS,6500,237755.454,230926.171,32.9,PXL
278820:5199,20:20,08/14/16 11:02:01,STABLE BEAMS,6500,238757.021,232104.944,33.0,PXL
278820:5199,21:21,08/14/16 11:02:25,STABLE BEAMS,6500,255280.943,243754.161,35.3,PXL
278820:5199,22:22,08/14/16 11:02:48,STABLE BEAMS,6500,254358.783,234409.842,35.2,PXL
278820:5199,23:23,08/14/16 11:03:11,STABLE BEAMS,6500,255171.920,235890.794,35.3,PXL
278820:5199,24:24,08/14/16 11:03:35,STABLE BEAMS,6500,253882.896,233753.317,35.1,PXL
278820:5199,25:25,08/14/16 11:03:58,STABLE BEAMS,6500,255389.857,246978.831,35.3,PXL
278820:5199,26:26,08/14/16 11:04:21,STABLE BEAMS,6500,254461.323,246258.480,35.2,PXL
278820:5199,27:27,08/14/16 11:04:45,STABLE BEAMS,6500,254737.810,246878.152,35.2,PXL
278820:5199,28:28,08/14/16 11:05:08,STABLE BEAMS,6500,254687.538,247157.059,35.2,PXL
278820:5199,29:29,08/14/16 11:05:31,STABLE BEAMS,6500,254953.643,247088.623,35.3,PXL
278820:5199,30:30,08/14/16 11:05:54,STABLE BEAMS,6500,254325.826,246846.133,35.2,PXL
278820:5199,31:31,08/14/16 11:06:18,STABLE BEAMS,6500,254399.570,246649.061,35.2,PXL
278820:5199,32:32,08/14/16 11:06:41,STABLE BEAMS,6500,254302.477,246564.557,35.2,PXL
278820:5199,33:33,08/14/16 11:07:04,STABLE BEAMS,6500,255538.568,247774.745,35.3,PXL
278820:5199,34:34,08/14/16 11:07:28,STABLE BEAMS,6500,253955.263,246194.517,35.1,PXL
278820:5199,35:35,08/14/16 11:07:51,STABLE BEAMS,6500,254564.110,247182.829,35.2,PXL
278820:5199,36:36,08/14/16 11:08:14,STABLE BEAMS,6500,253632.605,246311.255,35.1,PXL
278820:5199,37:37,08/14/16 11:08:38,STABLE BEAMS,6500,254726.855,243687.423,35.2,PXL
278820:5199,38:38,08/14/16 11:09:01,STABLE BEAMS,6500,253168.492,245753.905,35.0,PXL
278820:5199,39:39,08/14/16 11:09:24,STABLE BEAMS,6500,253698.009,245993.994,35.1,PXL
278820:5199,40:40,08/14/16 11:09:48,STABLE BEAMS,6500,252252.661,244562.947,34.9,PXL
278820:5199,41:41,08/14/16 11:10:11,STABLE BEAMS,6500,253697.885,246304.294,35.1,PXL
278820:5199,42:42,08/14/16 11:10:34,STABLE BEAMS,6500,253241.788,245193.636,35.0,PXL
278820:5199,43:43,08/14/16 11:10:58,STABLE BEAMS,6500,253182.990,245550.112,35.0,PXL
278820:5199,44:44,08/14/16 11:11:21,STABLE BEAMS,6500,252012.180,244462.706,34.8,PXL
278820:5199,45:45,08/14/16 11:11:44,STABLE BEAMS,6500,252715.304,245328.420,34.9,PXL
278820:5199,46:46,08/14/16 11:12:07,STABLE BEAMS,6500,253564.554,246227.864,35.1,PXL
278820:5199,47:47,08/14/16 11:12:31,STABLE BEAMS,6500,253618.958,246235.130,35.1,PXL
278820:5199,48:48,08/14/16 11:12:54,STABLE BEAMS,6500,253476.095,245523.011,35.0,PXL
278820:5199,49:49,08/14/16 11:13:17,STABLE BEAMS,6500,253671.535,246340.703,35.1,PXL
278820:5199,50:50,08/14/16 11:13:41,STABLE BEAMS,6500,251967.741,244236.391,34.8,PXL
278820:5199,51:51,08/14/16 11:14:04,STABLE BEAMS,6500,252172.960,244959.040,34.9,PXL
278820:5199,52:52,08/14/16 11:14:27,STABLE BEAMS,6500,252182.398,244702.526,34.9,PXL
278820:5199,53:53,08/14/16 11:14:51,STABLE BEAMS,6500,252379.524,245228.937,34.9,PXL
278820:5199,54:54,08/14/16 11:15:14,STABLE BEAMS,6500,251163.904,243733.476,34.7,PXL
278820:5199,55:55,08/14/16 11:15:37,STABLE BEAMS,6500,250921.225,243862.384,34.7,PXL
278820:5199,56:56,08/14/16 11:16:01,STABLE BEAMS,6500,252250.526,244121.931,34.9,PXL
278820:5199,57:57,08/14/16 11:16:24,STABLE BEAMS,6500,250979.760,243887.045,34.7,PXL
278820:5199,58:58,08/14/16 11:16:47,STABLE BEAMS,6500,250645.945,243556.979,34.7,PXL
278820:5199,59:59,08/14/16 11:17:11,STABLE BEAMS,6500,249293.110,241908.148,34.5,PXL
278820:5199,60:60,08/14/16 11:17:34,STABLE BEAMS,6500,249363.992,241497.361,34.5,PXL
278820:5199,61:61,08/14/16 11:17:57,STABLE BEAMS,6500,249352.062,241945.354,34.5,PXL
278820:5199,62:62,08/14/16 11:18:20,STABLE BEAMS,6500,249748.186,242812.620,34.5,PXL
278820:5199,63:63,08/14/16 11:18:44,STABLE BEAMS,6500,251491.900,244134.451,34.8,PXL
278820:5199,64:64,08/14/16 11:19:07,STABLE BEAMS,6500,250018.577,241545.048,34.6,PXL
278820:5199,65:65,08/14/16 11:19:30,STABLE BEAMS,6500,249636.719,242150.221,34.5,PXL
278820:5199,66:66,08/14/16 11:19:54,STABLE BEAMS,6500,250306.746,242856.606,34.6,PXL
278820:5199,67:67,08/14/16 11:20:17,STABLE BEAMS,6500,249104.959,241556.498,34.4,PXL
278820:5199,68:68,08/14/16 11:20:40,STABLE BEAMS,6500,249246.242,241881.751,34.5,PXL
278820:5199,69:69,08/14/16 11:21:04,STABLE BEAMS,6500,249007.633,241244.388,34.4,PXL
278820:5199,70:70,08/14/16 11:21:27,STABLE BEAMS,6500,248584.772,241147.993,34.4,PXL
278820:5199,71:71,08/14/16 11:21:50,STABLE BEAMS,6500,249235.489,241079.740,34.5,PXL
278820:5199,72:72,08/14/16 11:22:14,STABLE BEAMS,6500,248703.929,241527.069,34.4,PXL
278820:5199,73:73,08/14/16 11:22:37,STABLE BEAMS,6500,248217.428,240458.563,34.3,PXL
278820:5199,74:74,08/14/16 11:23:00,STABLE BEAMS,6500,249052.722,241190.345,34.4,PXL
278820:5199,75:75,08/14/16 11:23:23,STABLE BEAMS,6500,246702.869,239888.539,34.1,PXL
278820:5199,76:76,08/14/16 11:23:47,STABLE BEAMS,6500,247464.109,240337.441,34.2,PXL
278820:5199,77:77,08/14/16 11:24:10,STABLE BEAMS,6500,248151.466,239525.552,34.3,PXL
278820:5199,78:78,08/14/16 11:24:33,STABLE BEAMS,6500,247901.036,240492.552,34.3,PXL
278820:5199,79:79,08/14/16 11:24:57,STABLE BEAMS,6500,248200.206,239529.549,34.3,PXL
278820:5199,80:80,08/14/16 11:25:20,STABLE BEAMS,6500,248029.539,236229.048,34.3,PXL
278820:5199,81:81,08/14/16 11:25:43,STABLE BEAMS,6500,247360.409,240029.000,34.2,PXL
278820:5199,82:82,08/14/16 11:26:07,STABLE BEAMS,6500,246833.213,239493.920,34.1,PXL
278820:5199,83:83,08/14/16 11:26:30,STABLE BEAMS,6500,246381.912,239318.281,34.1,PXL
278820:5199,84:84,08/14/16 11:26:53,STABLE BEAMS,6500,246998.326,240313.235,34.2,PXL
278820:5199,85:85,08/14/16 11:27:17,STABLE BEAMS,6500,247149.388,240051.060,34.2,PXL
278820:5199,86:86,08/14/16 11:27:40,STABLE BEAMS,6500,247824.754,240294.920,34.3,PXL
278820:5199,87:87,08/14/16 11:28:03,STABLE BEAMS,6500,246711.317,238291.999,34.1,PXL
278820:5199,88:88,08/14/16 11:28:27,STABLE BEAMS,6500,246794.392,239301.836,34.1,PXL
278820:5199,89:89,08/14/16 11:28:50,STABLE BEAMS,6500,246941.122,239891.228,34.1,PXL
278820:5199,90:90,08/14/16 11:29:13,STABLE BEAMS,6500,245146.517,237798.304,33.9,PXL
278820:5199,91:91,08/14/16 11:29:36,STABLE BEAMS,6500,245643.077,230761.015,34.0,PXL
278820:5199,92:92,08/14/16 11:30:00,STABLE BEAMS,6500,245892.749,223520.806,34.0,PXL
278820:5199,93:93,08/14/16 11:30:23,STABLE BEAMS,6500,246425.175,239045.451,34.1,PXL
278820:5199,94:94,08/14/16 11:30:46,STABLE BEAMS,6500,245425.558,238482.100,33.9,PXL
278820:5199,95:95,08/14/16 11:31:10,STABLE BEAMS,6500,245784.577,237217.614,34.0,PXL
278820:5199,96:96,08/14/16 11:31:33,STABLE BEAMS,6500,246117.030,239401.317,34.0,PXL
278820:5199,97:97,08/14/16 11:31:56,STABLE BEAMS,6500,244618.687,236439.769,33.8,PXL
278820:5199,98:98,08/14/16 11:32:20,STABLE BEAMS,6500,244173.436,236517.383,33.8,PXL
278820:5199,99:99,08/14/16 11:32:43,STABLE BEAMS,6500,246495.438,238159.648,34.1,PXL
278820:5199,100:100,08/14/16 11:33:06,STABLE BEAMS,6500,245107.665,238352.496,33.9,PXL
278820:5199,101:101,08/14/16 11:33:30,STABLE BEAMS,6500,244959.062,238091.939,33.9,PXL
278820:5199,102:102,08/14/16 11:33:53,STABLE BEAMS,6500,150178.267,147108.577,20.8,PXL
278820:5199,103:103,08/14/16 11:34:16,STABLE BEAMS,6500,111117.176,109395.769,15.4,PXL
278820:5199,104:104,08/14/16 11:34:39,STABLE BEAMS,6500,209897.888,204841.597,29.0,PXL
278820:5199,105:105,08/14/16 11:35:03,STABLE BEAMS,6500,228682.167,218657.674,31.6,PXL
278820:5199,106:106,08/14/16 11:35:26,STABLE BEAMS,6500,154266.759,150943.884,21.3,PXL
278820:5199,107:107,08/14/16 11:35:49,STABLE BEAMS,6500,66872.044,65965.137,9.2,PXL
278820:5199,108:108,08/14/16 11:36:13,STABLE BEAMS,6500,101161.255,99256.773,14.0,PXL
278820:5199,109:109,08/14/16 11:36:36,STABLE BEAMS,6500,31292.287,30929.404,4.3,PXL
278820:5199,110:110,08/14/16 11:36:59,STABLE BEAMS,6500,157604.175,154333.024,21.8,PXL
278820:5199,111:111,08/14/16 11:37:23,STABLE BEAMS,6500,218174.796,211649.505,30.2,PXL
278820:5199,112:112,08/14/16 11:37:46,STABLE BEAMS,6500,102147.976,100486.095,14.1,PXL
278820:5199,113:113,08/14/16 11:38:09,STABLE BEAMS,6500,30846.098,30448.316,4.3,PXL
278820:5199,114:114,08/14/16 11:38:33,STABLE BEAMS,6500,242839.912,234495.506,33.6,PXL
278820:5199,115:115,08/14/16 11:38:56,STABLE BEAMS,6500,238862.330,230005.043,33.0,PXL
278820:5199,116:116,08/14/16 11:39:19,STABLE BEAMS,6500,239251.585,230964.238,33.1,PXL
278820:5199,117:117,08/14/16 11:39:43,STABLE BEAMS,6500,238887.103,226559.774,33.0,PXL
278820:5199,118:118,08/14/16 11:40:06,STABLE BEAMS,6500,218537.560,211748.024,30.2,PXL
278820:5199,119:119,08/14/16 11:40:29,STABLE BEAMS,6500,236105.522,228572.380,32.6,PXL
278820:5199,120:120,08/14/16 11:40:52,STABLE BEAMS,6500,241630.743,232658.730,33.4,PXL
278820:5199,121:121,08/14/16 11:41:16,STABLE BEAMS,6500,242093.046,232247.631,33.5,PXL
278820:5199,122:122,08/14/16 11:41:39,STABLE BEAMS,6500,243277.240,233370.545,33.6,PXL
278820:5199,123:123,08/14/16 11:42:02,STABLE BEAMS,6500,244417.801,235316.269,33.8,PXL
278820:5199,124:124,08/14/16 11:42:26,STABLE BEAMS,6500,245077.972,235848.614,33.9,PXL
278820:5199,125:125,08/14/16 11:42:49,STABLE BEAMS,6500,244036.949,234860.940,33.7,PXL
278820:5199,126:126,08/14/16 11:43:12,STABLE BEAMS,6500,243562.485,234455.585,33.7,PXL
278820:5199,127:127,08/14/16 11:43:36,STABLE BEAMS,6500,243258.595,233972.870,33.6,PXL
278820:5199,128:128,08/14/16 11:43:59,STABLE BEAMS,6500,243961.967,234564.218,33.7,PXL
278820:5199,129:129,08/14/16 11:44:22,STABLE BEAMS,6500,244232.760,233141.984,33.8,PXL
278820:5199,130:130,08/14/16 11:44:46,STABLE BEAMS,6500,243411.345,234461.670,33.7,PXL
278820:5199,131:131,08/14/16 11:45:09,STABLE BEAMS,6500,243833.928,234552.916,33.7,PXL
278820:5199,132:132,08/14/16 11:45:32,STABLE BEAMS,6500,244035.727,234567.172,33.7,PXL
278820:5199,133:133,08/14/16 11:45:56,STABLE BEAMS,6500,243649.412,234700.254,33.7,PXL
278820:5199,134:134,08/14/16 11:46:19,STABLE BEAMS,6500,243457.439,234235.845,33.7,PXL
278820:5199,135:135,08/14/16 11:46:42,STABLE BEAMS,6500,243419.917,234101.656,33.7,PXL
278820:5199,136:136,08/14/16 11:47:05,STABLE BEAMS,6500,243056.270,234490.867,33.6,PXL
278820:5199,137:137,08/14/16 11:47:29,STABLE BEAMS,6500,242893.464,233825.915,33.6,PXL
278820:5199,138:138,08/14/16 11:47:52,STABLE BEAMS,6500,243534.262,234052.183,33.7,PXL
278820:5199,139:139,08/14/16 11:48:15,STABLE BEAMS,6500,243009.434,233837.722,33.6,PXL
278820:5199,140:140,08/14/16 11:48:39,STABLE BEAMS,6500,242934.529,233749.214,33.6,PXL
278820:5199,141:141,08/14/16 11:49:02,STABLE BEAMS,6500,243087.480,234621.921,33.6,PXL
278820:5199,142:142,08/14/16 11:49:25,STABLE BEAMS,6500,243292.636,234298.548,33.6,PXL
278820:5199,143:143,08/14/16 11:49:49,STABLE BEAMS,6500,243164.814,233205.130,33.6,PXL
278820:5199,144:144,08/14/16 11:50:12,STABLE BEAMS,6500,243401.411,234719.665,33.7,PXL
278820:5199,145:145,08/14/16 11:50:35,STABLE BEAMS,6500,242404.687,234071.647,33.5,PXL
278820:5199,146:146,08/14/16 11:50:59,STABLE BEAMS,6500,242726.819,234405.205,33.6,PXL
278820:5199,147:147,08/14/16 11:51:22,STABLE BEAMS,6500,241854.313,232915.777,33.4,PXL
278820:5199,148:148,08/14/16 11:51:45,STABLE BEAMS,6500,242736.598,232445.605,33.6,PXL
278820:5199,149:149,08/14/16 11:52:09,STABLE BEAMS,6500,242274.250,233411.403,33.5,PXL
278820:5199,150:150,08/14/16 11:52:32,STABLE BEAMS,6500,241716.789,233555.804,33.4,PXL
278820:5199,151:151,08/14/16 11:52:55,STABLE BEAMS,6500,241299.621,228646.281,33.4,PXL
278820:5199,152:152,08/14/16 11:53:18,STABLE BEAMS,6500,241979.861,233604.824,33.5,PXL
278820:5199,153:153,08/14/16 11:53:42,STABLE BEAMS,6500,242020.415,233535.240,33.5,PXL
278820:5199,154:154,08/14/16 11:54:05,STABLE BEAMS,6500,241335.023,228423.421,33.4,PXL
278820:5199,155:155,08/14/16 11:54:28,STABLE BEAMS,6500,240969.799,232952.337,33.3,PXL
278820:5199,156:156,08/14/16 11:54:52,STABLE BEAMS,6500,241923.988,233499.799,33.5,PXL
278820:5199,157:157,08/14/16 11:55:15,STABLE BEAMS,6500,241848.340,229782.161,33.4,PXL
278820:5199,158:158,08/14/16 11:55:38,STABLE BEAMS,6500,240784.603,232352.555,33.3,PXL
278820:5199,159:159,08/14/16 11:56:02,STABLE BEAMS,6500,241282.833,232856.621,33.4,PXL
278820:5199,160:160,08/14/16 11:56:25,STABLE BEAMS,6500,240757.649,232088.775,33.3,PXL
278820:5199,161:161,08/14/16 11:56:48,STABLE BEAMS,6500,240624.596,232347.442,33.3,PXL
278820:5199,162:162,08/14/16 11:57:12,STABLE BEAMS,6500,240181.465,228403.556,33.2,PXL
278820:5199,163:163,08/14/16 11:57:35,STABLE BEAMS,6500,241106.890,225423.273,33.3,PXL
278820:5199,164:164,08/14/16 11:57:58,STABLE BEAMS,6500,240043.106,231631.930,33.2,PXL
278820:5199,165:165,08/14/16 11:58:21,STABLE BEAMS,6500,240389.407,232628.574,33.2,PXL
278820:5199,166:166,08/14/16 11:58:45,STABLE BEAMS,6500,239547.134,230475.169,33.1,PXL
278820:5199,167:167,08/14/16 11:59:08,STABLE BEAMS,6500,239399.893,223482.117,33.1,PXL
278820:5199,168:168,08/14/16 11:59:31,STABLE BEAMS,6500,239587.550,216308.225,33.1,PXL
278820:5199,169:169,08/14/16 11:59:55,STABLE BEAMS,6500,239979.465,230760.773,33.2,PXL
278820:5199,170:170,08/14/16 12:00:18,STABLE BEAMS,6500,240146.326,231665.849,33.2,PXL
278820:5199,171:171,08/14/16 12:00:41,STABLE BEAMS,6500,239280.241,230848.646,33.1,PXL
278820:5199,172:172,08/14/16 12:01:05,STABLE BEAMS,6500,239483.339,231657.635,33.1,PXL
278820:5199,173:173,08/14/16 12:01:28,STABLE BEAMS,6500,239006.121,230965.088,33.0,PXL
278820:5199,174:174,08/14/16 12:01:51,STABLE BEAMS,6500,239365.775,231039.322,33.1,PXL
278820:5199,175:175,08/14/16 12:02:15,STABLE BEAMS,6500,239176.138,231159.509,33.1,PXL
278820:5199,176:176,08/14/16 12:02:38,STABLE BEAMS,6500,239772.421,227744.111,33.2,PXL
278820:5199,177:177,08/14/16 12:03:01,STABLE BEAMS,6500,239339.162,231258.616,33.1,PXL
278820:5199,178:178,08/14/16 12:03:25,STABLE BEAMS,6500,238673.606,230645.150,33.0,PXL
278820:5199,179:179,08/14/16 12:03:48,STABLE BEAMS,6500,239200.245,231207.706,33.1,PXL
278820:5199,180:180,08/14/16 12:04:11,STABLE BEAMS,6500,239241.682,231637.555,33.1,PXL
278820:5199,181:181,08/14/16 12:04:34,STABLE BEAMS,6500,238808.608,230888.554,33.0,PXL
278820:5199,182:182,08/14/16 12:04:58,STABLE BEAMS,6500,239506.920,228013.759,33.1,PXL
278820:5199,183:183,08/14/16 12:05:21,STABLE BEAMS,6500,237732.755,228604.842,32.9,PXL
278820:5199,184:184,08/14/16 12:05:44,STABLE BEAMS,6500,238757.021,230851.150,33.0,PXL
278820:5199,185:185,08/14/16 12:06:08,STABLE BEAMS,6500,239116.227,227451.021,33.1,PXL
278820:5199,186:186,08/14/16 12:06:31,STABLE BEAMS,6500,238032.576,230443.469,32.9,PXL
278820:5199,187:187,08/14/16 12:06:54,STABLE BEAMS,6500,237802.121,85055.140,32.9,PXL
278820:5199,188:188,08/14/16 12:07:18,STABLE BEAMS,6500,238769.585,187458.823,33.0,PXL
278820:5199,189:189,08/14/16 12:07:41,STABLE BEAMS,6500,238650.598,230808.318,33.0,PXL
278820:5199,190:190,08/14/16 12:08:04,STABLE BEAMS,6500,238870.268,231070.286,33.0,PXL
278820:5199,191:191,08/14/16 12:08:28,STABLE BEAMS,6500,238065.549,229672.906,32.9,PXL
278820:5199,192:192,08/14/16 12:08:51,STABLE BEAMS,6500,237679.219,225919.693,32.9,PXL
278820:5199,193:193,08/14/16 12:09:14,STABLE BEAMS,6500,237827.481,230124.975,32.9,PXL
278820:5199,194:194,08/14/16 12:09:38,STABLE BEAMS,6500,237311.163,229627.113,32.8,PXL
278820:5199,195:195,08/14/16 12:10:01,STABLE BEAMS,6500,237437.159,230046.418,32.8,PXL
278820:5199,196:196,08/14/16 12:10:24,STABLE BEAMS,6500,237259.792,229960.005,32.8,PXL
278820:5199,197:197,08/14/16 12:10:47,STABLE BEAMS,6500,237938.531,230584.473,32.9,PXL
278820:5199,198:198,08/14/16 12:11:11,STABLE BEAMS,6500,237238.749,229617.871,32.8,PXL
278820:5199,199:199,08/14/16 12:11:34,STABLE BEAMS,6500,237209.737,229242.778,32.8,PXL
278820:5199,200:200,08/14/16 12:11:57,STABLE BEAMS,6500,236981.588,229582.197,32.8,PXL
278820:5199,201:201,08/14/16 12:12:21,STABLE BEAMS,6500,237192.051,229522.399,32.8,PXL
278820:5199,202:202,08/14/16 12:12:44,STABLE BEAMS,6500,236472.495,228471.850,32.7,PXL
278820:5199,203:203,08/14/16 12:13:07,STABLE BEAMS,6500,236706.107,228983.724,32.7,PXL
278820:5199,204:204,08/14/16 12:13:31,STABLE BEAMS,6500,236226.583,228271.322,32.7,PXL
278820:5199,205:205,08/14/16 12:13:54,STABLE BEAMS,6500,236225.469,228537.367,32.7,PXL
278820:5199,206:206,08/14/16 12:14:17,STABLE BEAMS,6500,236531.618,225145.778,32.7,PXL
278820:5199,207:207,08/14/16 12:14:41,STABLE BEAMS,6500,236479.597,228868.144,32.7,PXL
278820:5199,208:208,08/14/16 12:15:04,STABLE BEAMS,6500,237025.701,229141.383,32.8,PXL
278820:5199,209:209,08/14/16 12:15:27,STABLE BEAMS,6500,237121.061,228948.599,32.8,PXL
278820:5199,210:210,08/14/16 12:15:50,STABLE BEAMS,6500,237037.275,229545.231,32.8,PXL
278820:5199,211:211,08/14/16 12:16:14,STABLE BEAMS,6500,236338.329,228199.438,32.7,PXL
278820:5199,212:212,08/14/16 12:16:37,STABLE BEAMS,6500,236080.270,228605.827,32.6,PXL
278820:5199,213:213,08/14/16 12:17:00,STABLE BEAMS,6500,236314.934,225043.554,32.7,PXL
278820:5199,214:214,08/14/16 12:17:24,STABLE BEAMS,6500,235815.883,228699.921,32.6,PXL
278820:5199,215:215,08/14/16 12:17:47,STABLE BEAMS,6500,236406.255,228890.374,32.7,PXL
278820:5199,216:216,08/14/16 12:18:10,STABLE BEAMS,6500,236406.302,228566.489,32.7,PXL
278820:5199,217:217,08/14/16 12:18:34,STABLE BEAMS,6500,235188.979,227686.833,32.5,PXL
278820:5199,218:218,08/14/16 12:18:57,STABLE BEAMS,6500,235008.502,227501.128,32.5,PXL
278820:5199,219:219,08/14/16 12:19:20,STABLE BEAMS,6500,234491.256,226721.387,32.4,PXL
278820:5199,220:220,08/14/16 12:19:44,STABLE BEAMS,6500,234501.994,226135.943,32.4,PXL
278820:5199,221:221,08/14/16 12:20:07,STABLE BEAMS,6500,235259.505,227509.092,32.5,PXL
278820:5199,222:222,08/14/16 12:20:30,STABLE BEAMS,6500,235391.846,227918.211,32.5,PXL
278820:5199,223:223,08/14/16 12:20:53,STABLE BEAMS,6500,235402.986,224207.789,32.6,PXL
278820:5199,224:224,08/14/16 12:21:17,STABLE BEAMS,6500,234297.859,227268.403,32.4,PXL
278820:5199,225:225,08/14/16 12:21:40,STABLE BEAMS,6500,234368.029,227367.869,32.4,PXL
278820:5199,226:226,08/14/16 12:22:03,STABLE BEAMS,6500,234593.068,226952.971,32.4,PXL
278820:5199,227:227,08/14/16 12:22:27,STABLE BEAMS,6500,234811.067,227475.717,32.5,PXL
278820:5199,228:228,08/14/16 12:22:50,STABLE BEAMS,6500,234589.122,107225.872,32.4,PXL
278820:5199,229:229,08/14/16 12:23:13,STABLE BEAMS,6500,234850.972,227530.857,32.5,PXL
278820:5199,230:230,08/14/16 12:23:37,STABLE BEAMS,6500,235331.424,136534.597,32.5,PXL
278820:5199,231:231,08/14/16 12:24:00,STABLE BEAMS,6500,233466.201,226112.548,32.3,PXL
278820:5199,232:232,08/14/16 12:24:23,STABLE BEAMS,6500,234453.811,226500.184,32.4,PXL
278820:5199,233:233,08/14/16 12:24:47,STABLE BEAMS,6500,233648.612,226736.684,32.3,PXL
278820:5199,234:234,08/14/16 12:25:10,STABLE BEAMS,6500,233404.107,225578.746,32.3,PXL
278820:5199,235:235,08/14/16 12:25:33,STABLE BEAMS,6500,233430.721,225877.919,32.3,PXL
278820:5199,236:236,08/14/16 12:25:57,STABLE BEAMS,6500,233353.062,222657.605,32.3,PXL
278820:5199,237:237,08/14/16 12:26:20,STABLE BEAMS,6500,234048.202,226768.644,32.4,PXL
278820:5199,238:238,08/14/16 12:26:43,STABLE BEAMS,6500,233900.791,226941.411,32.3,PXL
278820:5199,239:239,08/14/16 12:27:06,STABLE BEAMS,6500,233546.119,226561.022,32.3,PXL
278820:5199,240:240,08/14/16 12:27:30,STABLE BEAMS,6500,233265.964,225978.561,32.3,PXL
278820:5199,241:241,08/14/16 12:27:53,STABLE BEAMS,6500,232598.599,225667.903,32.2,PXL
278820:5199,242:242,08/14/16 12:28:16,STABLE BEAMS,6500,233231.073,226042.414,32.3,PXL
278820:5199,243:243,08/14/16 12:28:40,STABLE BEAMS,6500,233166.628,226304.584,32.2,PXL
278820:5199,244:244,08/14/16 12:29:03,STABLE BEAMS,6500,232841.850,226011.894,32.2,PXL
278820:5199,245:245,08/14/16 12:29:26,STABLE BEAMS,6500,233211.314,226344.894,32.2,PXL
278820:5199,246:246,08/14/16 12:29:50,STABLE BEAMS,6500,232279.066,210504.151,32.1,PXL
278820:5199,247:247,08/14/16 12:30:13,STABLE BEAMS,6500,232844.279,222229.763,32.2,PXL
278820:5199,248:248,08/14/16 12:30:36,STABLE BEAMS,6500,232652.770,225752.029,32.2,PXL
278820:5199,249:249,08/14/16 12:31:00,STABLE BEAMS,6500,232332.277,225477.846,32.1,PXL
278820:5199,250:250,08/14/16 12:31:23,STABLE BEAMS,6500,232348.632,225192.632,32.1,PXL
278820:5199,251:251,08/14/16 12:31:46,STABLE BEAMS,6500,231351.939,224263.197,32.0,PXL
278820:5199,252:252,08/14/16 12:32:10,STABLE BEAMS,6500,231365.633,223959.480,32.0,PXL
278820:5199,253:253,08/14/16 12:32:33,STABLE BEAMS,6500,231218.284,223862.249,32.0,PXL
278820:5199,254:254,08/14/16 12:32:56,STABLE BEAMS,6500,231426.040,224399.113,32.0,PXL
278820:5199,255:255,08/14/16 12:33:19,STABLE BEAMS,6500,232424.342,221840.691,32.1,PXL
278820:5199,256:256,08/14/16 12:33:43,STABLE BEAMS,6500,231872.312,174758.448,32.1,PXL
278820:5199,257:257,08/14/16 12:34:06,STABLE BEAMS,6500,232652.615,107945.499,32.2,PXL
278820:5199,258:258,08/14/16 12:34:29,STABLE BEAMS,6500,231627.560,224824.727,32.0,PXL
278820:5199,259:259,08/14/16 12:34:53,STABLE BEAMS,6500,230982.939,217008.739,31.9,PXL
278820:5199,260:260,08/14/16 12:35:16,STABLE BEAMS,6500,231333.836,224264.915,32.0,PXL
278820:5199,261:261,08/14/16 12:35:39,STABLE BEAMS,6500,230706.205,223624.311,31.9,PXL
278820:5199,262:262,08/14/16 12:36:03,STABLE BEAMS,6500,231075.561,223779.550,32.0,PXL
278820:5199,263:263,08/14/16 12:36:26,STABLE BEAMS,6500,231259.009,224504.069,32.0,PXL
278820:5199,264:264,08/14/16 12:36:49,STABLE BEAMS,6500,231004.137,220296.371,31.9,PXL
278820:5199,265:265,08/14/16 12:37:13,STABLE BEAMS,6500,230075.634,223132.776,31.8,PXL
278820:5199,266:266,08/14/16 12:37:36,STABLE BEAMS,6500,231383.798,224733.879,32.0,PXL
278820:5199,267:267,08/14/16 12:37:59,STABLE BEAMS,6500,230416.813,223765.268,31.9,PXL
278820:5199,268:268,08/14/16 12:38:23,STABLE BEAMS,6500,230395.677,223488.708,31.9,PXL
278820:5199,269:269,08/14/16 12:38:46,STABLE BEAMS,6500,230916.560,224300.121,31.9,PXL
278820:5199,270:270,08/14/16 12:39:09,STABLE BEAMS,6500,230525.712,223023.554,31.9,PXL
278820:5199,271:271,08/14/16 12:39:32,STABLE BEAMS,6500,229801.050,223223.951,31.8,PXL
278820:5199,272:272,08/14/16 12:39:56,STABLE BEAMS,6500,229972.491,223007.460,31.8,PXL
278820:5199,273:273,08/14/16 12:40:19,STABLE BEAMS,6500,229951.680,223068.708,31.8,PXL
278820:5199,274:274,08/14/16 12:40:42,STABLE BEAMS,6500,229877.827,223295.599,31.8,PXL
278820:5199,275:275,08/14/16 12:41:06,STABLE BEAMS,6500,230042.630,223488.484,31.8,PXL
278820:5199,276:276,08/14/16 12:41:29,STABLE BEAMS,6500,229428.043,222619.062,31.7,PXL
278820:5199,277:277,08/14/16 12:41:52,STABLE BEAMS,6500,229413.978,222868.586,31.7,PXL
278820:5199,278:278,08/14/16 12:42:16,STABLE BEAMS,6500,230275.421,223408.915,31.8,PXL
