#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
281613:5331,101:101,09/25/16 06:03:32,STABLE BEAMS,6500,16806.422,1632.038,32.7,PXL
281613:5331,102:102,09/25/16 06:03:56,STABLE BEAMS,6500,16812.460,12410.202,32.7,PXL
281613:5331,103:103,09/25/16 06:04:19,STABLE BEAMS,6500,16758.798,16568.000,32.6,PXL
281613:5331,104:104,09/25/16 06:04:42,STABLE BEAMS,6500,16739.112,16550.739,32.5,PXL
281613:5331,105:105,09/25/16 06:05:06,STABLE BEAMS,6500,16753.452,16565.724,32.6,PXL
281613:5331,106:106,09/25/16 06:05:29,STABLE BEAMS,6500,16708.828,16520.510,32.5,PXL
281613:5331,107:107,09/25/16 06:05:52,STABLE BEAMS,6500,16736.849,16549.069,32.5,PXL
281613:5331,108:108,09/25/16 06:06:16,STABLE BEAMS,6500,17472.329,6278.246,34.0,PXL
281613:5331,109:109,09/25/16 06:06:39,STABLE BEAMS,6500,17388.369,6249.403,33.8,PXL
281613:5331,110:110,09/25/16 06:07:02,STABLE BEAMS,6500,17323.711,6213.305,33.7,PXL
281613:5331,111:111,09/25/16 06:07:25,STABLE BEAMS,6500,17269.184,6245.065,33.6,PXL
281613:5331,112:112,09/25/16 06:07:49,STABLE BEAMS,6500,17373.277,6260.515,33.8,PXL
281613:5331,113:113,09/25/16 06:08:12,STABLE BEAMS,6500,17275.753,6265.364,33.6,PXL
281613:5331,114:114,09/25/16 06:08:36,STABLE BEAMS,6500,17275.625,6236.667,33.6,PXL
281613:5331,115:115,09/25/16 06:08:59,STABLE BEAMS,6500,17321.734,4779.212,33.7,PXL
281613:5331,116:116,09/25/16 06:09:22,STABLE BEAMS,6500,17370.037,1147.048,33.8,PXL
281613:5331,117:117,09/25/16 06:09:45,STABLE BEAMS,6500,17145.089,106.566,33.3,PXL
281613:5331,118:118,09/25/16 06:10:09,STABLE BEAMS,6500,17487.590,72.591,34.0,PXL
281613:5331,119:119,09/25/16 06:10:32,STABLE BEAMS,6500,17862.634,7.680,34.7,PXL
281613:5331,120:120,09/25/16 06:10:55,STABLE BEAMS,6500,19152.557,13.309,37.2,PXL
281613:5331,121:121,09/25/16 06:11:19,STABLE BEAMS,6500,16423.900,41.848,31.9,PXL
281613:5331,122:122,09/25/16 06:11:42,STABLE BEAMS,6500,16227.863,11.483,31.5,PXL
281613:5331,123:123,09/25/16 06:12:05,STABLE BEAMS,6500,15649.062,29.126,30.4,PXL
281613:5331,124:124,09/25/16 06:12:29,STABLE BEAMS,6500,15957.195,245.777,31.0,PXL
281613:5331,125:125,09/25/16 06:12:52,STABLE BEAMS,6500,16396.484,131.530,31.9,PXL
281613:5331,126:126,09/25/16 06:13:15,STABLE BEAMS,6500,15883.383,87.992,30.9,PXL
281613:5331,127:127,09/25/16 06:13:39,STABLE BEAMS,6500,16266.339,211.363,31.6,PXL
281613:5331,128:128,09/25/16 06:14:02,STABLE BEAMS,6500,16212.607,172.772,31.5,PXL
281613:5331,130:130,09/25/16 06:14:48,STABLE BEAMS,6500,17002.051,17.873,33.0,PXL
281613:5331,133:133,09/25/16 06:15:58,STABLE BEAMS,6500,15732.141,17.116,30.6,PXL
281613:5331,135:135,09/25/16 06:16:45,STABLE BEAMS,6500,17241.604,36.284,33.5,PXL
281613:5331,136:136,09/25/16 06:17:08,STABLE BEAMS,6500,16541.220,35.279,32.2,PXL
281613:5331,137:137,09/25/16 06:17:32,STABLE BEAMS,6500,15751.149,28.521,30.6,PXL
281613:5331,138:138,09/25/16 06:17:55,STABLE BEAMS,6500,19491.747,7.087,37.9,PXL
281613:5331,139:139,09/25/16 06:18:18,STABLE BEAMS,6500,15575.825,16.582,30.3,PXL
281613:5331,143:143,09/25/16 06:19:51,STABLE BEAMS,6500,16423.351,262.477,31.9,PXL
281613:5331,144:144,09/25/16 06:20:15,STABLE BEAMS,6500,16286.349,825.319,31.7,PXL
281613:5331,145:145,09/25/16 06:20:38,STABLE BEAMS,6500,16299.559,2207.933,31.7,PXL
281613:5331,146:146,09/25/16 06:21:01,STABLE BEAMS,6500,16277.433,15364.348,31.6,PXL
281613:5331,147:147,09/25/16 06:21:25,STABLE BEAMS,6500,16254.312,16101.035,31.6,PXL
281613:5331,148:148,09/25/16 06:21:48,STABLE BEAMS,6500,16261.451,16108.452,31.6,PXL
281613:5331,149:149,09/25/16 06:22:11,STABLE BEAMS,6500,16281.928,16128.449,31.6,PXL
281613:5331,150:150,09/25/16 06:22:35,STABLE BEAMS,6500,16244.259,16092.597,31.6,PXL
281613:5331,151:151,09/25/16 06:22:58,STABLE BEAMS,6500,16238.180,16086.409,31.6,PXL
281613:5331,152:152,09/25/16 06:23:21,STABLE BEAMS,6500,16191.127,16039.228,31.5,PXL
281613:5331,153:153,09/25/16 06:23:45,STABLE BEAMS,6500,16222.178,16071.241,31.5,PXL
281613:5331,154:154,09/25/16 06:24:08,STABLE BEAMS,6500,16154.860,16004.484,31.4,PXL
281613:5331,155:155,09/25/16 06:24:31,STABLE BEAMS,6500,16131.353,15982.005,31.4,PXL
281613:5331,156:156,09/25/16 06:24:55,STABLE BEAMS,6500,16148.832,15999.536,31.4,PXL
281613:5331,157:157,09/25/16 06:25:18,STABLE BEAMS,6500,16142.380,15982.302,31.4,PXL
281613:5331,158:158,09/25/16 06:25:41,STABLE BEAMS,6500,16141.140,15078.515,31.4,PXL
281613:5331,159:159,09/25/16 06:26:04,STABLE BEAMS,6500,16217.322,16055.735,31.5,PXL
281613:5331,160:160,09/25/16 06:26:28,STABLE BEAMS,6500,16179.586,16018.573,31.4,PXL
281613:5331,161:161,09/25/16 06:26:51,STABLE BEAMS,6500,16180.826,16019.460,31.5,PXL
281613:5331,162:162,09/25/16 06:27:14,STABLE BEAMS,6500,16172.711,16012.643,31.4,PXL
281613:5331,163:163,09/25/16 06:27:38,STABLE BEAMS,6500,16133.003,15953.968,31.4,PXL
281613:5331,164:164,09/25/16 06:28:01,STABLE BEAMS,6500,16120.360,15961.419,31.3,PXL
281613:5331,165:165,09/25/16 06:28:24,STABLE BEAMS,6500,16055.043,15898.547,31.2,PXL
281613:5331,166:166,09/25/16 06:28:48,STABLE BEAMS,6500,16089.161,15931.742,31.3,PXL
281613:5331,167:167,09/25/16 06:29:11,STABLE BEAMS,6500,16091.341,15932.945,31.3,PXL
281613:5331,168:168,09/25/16 06:29:34,STABLE BEAMS,6500,16105.225,15947.079,31.3,PXL
281613:5331,169:169,09/25/16 06:29:58,STABLE BEAMS,6500,16060.687,15902.914,31.2,PXL
281613:5331,170:170,09/25/16 06:30:21,STABLE BEAMS,6500,16073.732,15878.780,31.2,PXL
281613:5331,171:171,09/25/16 06:30:44,STABLE BEAMS,6500,16030.234,15835.269,31.2,PXL
281613:5331,172:172,09/25/16 06:31:07,STABLE BEAMS,6500,16075.860,15880.248,31.2,PXL
281613:5331,173:173,09/25/16 06:31:31,STABLE BEAMS,6500,16039.234,15845.781,31.2,PXL
281613:5331,174:174,09/25/16 06:31:54,STABLE BEAMS,6500,15964.895,15773.035,31.0,PXL
281613:5331,175:175,09/25/16 06:32:17,STABLE BEAMS,6500,15952.951,15762.736,31.0,PXL
281613:5331,176:176,09/25/16 06:32:41,STABLE BEAMS,6500,15970.144,15779.761,31.0,PXL
281613:5331,177:177,09/25/16 06:33:04,STABLE BEAMS,6500,15949.545,15758.815,31.0,PXL
281613:5331,178:178,09/25/16 06:33:27,STABLE BEAMS,6500,15984.169,15711.732,31.1,PXL
281613:5331,179:179,09/25/16 06:33:51,STABLE BEAMS,6500,15940.202,15664.602,31.0,PXL
281613:5331,180:180,09/25/16 06:34:14,STABLE BEAMS,6500,15924.825,15654.072,31.0,PXL
281613:5331,181:181,09/25/16 06:34:37,STABLE BEAMS,6500,15875.120,15606.163,30.9,PXL
281613:5331,182:182,09/25/16 06:35:01,STABLE BEAMS,6500,15930.586,15659.832,31.0,PXL
281613:5331,183:183,09/25/16 06:35:24,STABLE BEAMS,6500,15946.529,15673.996,31.0,PXL
281613:5331,184:184,09/25/16 06:35:47,STABLE BEAMS,6500,15893.573,15623.684,30.9,PXL
281613:5331,185:185,09/25/16 06:36:11,STABLE BEAMS,6500,15876.747,15541.881,30.9,PXL
281613:5331,186:186,09/25/16 06:36:34,STABLE BEAMS,6500,15904.925,15570.167,30.9,PXL
281613:5331,187:187,09/25/16 06:36:57,STABLE BEAMS,6500,15843.460,15509.595,30.8,PXL
281613:5331,188:188,09/25/16 06:37:21,STABLE BEAMS,6500,15835.741,15505.505,30.8,PXL
281613:5331,189:189,09/25/16 06:37:44,STABLE BEAMS,6500,15851.832,15520.769,30.8,PXL
281613:5331,190:190,09/25/16 06:38:07,STABLE BEAMS,6500,15753.003,15423.325,30.6,PXL
281613:5331,191:191,09/25/16 06:38:30,STABLE BEAMS,6500,15795.697,15466.237,30.7,PXL
281613:5331,192:192,09/25/16 06:38:54,STABLE BEAMS,6500,15813.023,15480.528,30.7,PXL
281613:5331,193:193,09/25/16 06:39:17,STABLE BEAMS,6500,15784.723,15406.274,30.7,PXL
281613:5331,194:194,09/25/16 06:39:40,STABLE BEAMS,6500,15776.976,15398.252,30.7,PXL
281613:5331,195:195,09/25/16 06:40:04,STABLE BEAMS,6500,15748.186,15369.464,30.6,PXL
281613:5331,196:196,09/25/16 06:40:27,STABLE BEAMS,6500,15765.337,15388.418,30.6,PXL
281613:5331,197:197,09/25/16 06:40:50,STABLE BEAMS,6500,15713.671,15340.335,30.5,PXL
281613:5331,198:198,09/25/16 06:41:14,STABLE BEAMS,6500,15747.818,15372.619,30.6,PXL
281613:5331,199:199,09/25/16 06:41:37,STABLE BEAMS,6500,15736.701,15361.332,30.6,PXL
281613:5331,200:200,09/25/16 06:42:00,STABLE BEAMS,6500,15744.749,15250.860,30.6,PXL
281613:5331,201:201,09/25/16 06:42:23,STABLE BEAMS,6500,15700.215,15208.541,30.5,PXL
281613:5331,202:202,09/25/16 06:42:47,STABLE BEAMS,6500,15726.688,15235.510,30.6,PXL
281613:5331,203:203,09/25/16 06:43:10,STABLE BEAMS,6500,15688.657,15196.753,30.5,PXL
281613:5331,204:204,09/25/16 06:43:33,STABLE BEAMS,6500,15633.254,15145.994,30.4,PXL
281613:5331,205:205,09/25/16 06:43:57,STABLE BEAMS,6500,15626.113,15142.862,30.4,PXL
281613:5331,206:206,09/25/16 06:44:20,STABLE BEAMS,6500,15671.295,15139.274,30.5,PXL
281613:5331,207:207,09/25/16 06:44:43,STABLE BEAMS,6500,15700.893,15166.232,30.5,PXL
281613:5331,208:208,09/25/16 06:45:07,STABLE BEAMS,6500,15694.676,15161.540,30.5,PXL
281613:5331,209:209,09/25/16 06:45:30,STABLE BEAMS,6500,15682.985,15149.969,30.5,PXL
281613:5331,210:210,09/25/16 06:45:53,STABLE BEAMS,6500,15655.209,15122.275,30.4,PXL
281613:5331,211:211,09/25/16 06:46:17,STABLE BEAMS,6500,15702.986,15172.104,30.5,PXL
281613:5331,212:212,09/25/16 06:46:40,STABLE BEAMS,6500,15513.343,14305.599,30.2,PXL
281613:5331,213:213,09/25/16 06:47:03,STABLE BEAMS,6500,15535.566,14949.215,30.2,PXL
281613:5331,214:214,09/25/16 06:47:27,STABLE BEAMS,6500,15623.149,15032.344,30.4,PXL
281613:5331,215:215,09/25/16 06:47:50,STABLE BEAMS,6500,15574.160,14990.975,30.3,PXL
281613:5331,216:216,09/25/16 06:48:13,STABLE BEAMS,6500,15630.314,15046.195,30.4,PXL
281613:5331,217:217,09/25/16 06:48:37,STABLE BEAMS,6500,15558.366,14976.972,30.2,PXL
281613:5331,218:218,09/25/16 06:49:00,STABLE BEAMS,6500,15569.380,14990.226,30.3,PXL
281613:5331,219:219,09/25/16 06:49:23,STABLE BEAMS,6500,15378.428,13603.231,29.9,PXL
281613:5331,220:220,09/25/16 06:49:46,STABLE BEAMS,6500,15382.594,13577.548,29.9,PXL
281613:5331,221:221,09/25/16 06:50:10,STABLE BEAMS,6500,15320.651,13528.212,29.8,PXL
281613:5331,222:222,09/25/16 06:50:33,STABLE BEAMS,6500,15396.762,13575.123,29.9,PXL
281613:5331,223:223,09/25/16 06:50:56,STABLE BEAMS,6500,15398.620,13592.246,29.9,PXL
281613:5331,224:224,09/25/16 06:51:20,STABLE BEAMS,6500,15367.701,13554.399,29.9,PXL
281613:5331,225:225,09/25/16 06:51:43,STABLE BEAMS,6500,15358.053,13333.804,29.9,PXL
281613:5331,226:226,09/25/16 06:52:06,STABLE BEAMS,6500,15307.068,13559.377,29.8,PXL
281613:5331,227:227,09/25/16 06:52:30,STABLE BEAMS,6500,15334.749,13566.343,29.8,PXL
281613:5331,228:228,09/25/16 06:52:53,STABLE BEAMS,6500,15362.010,13481.925,29.9,PXL
281613:5331,229:229,09/25/16 06:53:16,STABLE BEAMS,6500,15331.080,13472.671,29.8,PXL
281613:5331,230:230,09/25/16 06:53:40,STABLE BEAMS,6500,15351.444,13492.605,29.8,PXL
281613:5331,231:231,09/25/16 06:54:03,STABLE BEAMS,6500,15338.051,13470.485,29.8,PXL
281613:5331,232:232,09/25/16 06:54:26,STABLE BEAMS,6500,15330.736,13460.485,29.8,PXL
281613:5331,233:233,09/25/16 06:54:49,STABLE BEAMS,6500,15254.833,13421.114,29.7,PXL
281613:5331,234:234,09/25/16 06:55:13,STABLE BEAMS,6500,15273.787,13456.207,29.7,PXL
281613:5331,235:235,09/25/16 06:55:36,STABLE BEAMS,6500,15217.677,13212.123,29.6,PXL
281613:5331,236:236,09/25/16 06:55:59,STABLE BEAMS,6500,15289.346,13466.012,29.7,PXL
281613:5331,237:237,09/25/16 06:56:23,STABLE BEAMS,6500,16175.533,6676.785,31.4,PXL
281613:5331,238:238,09/25/16 06:56:46,STABLE BEAMS,6500,16195.912,6432.107,31.5,PXL
281613:5331,239:239,09/25/16 06:57:09,STABLE BEAMS,6500,16042.072,6478.910,31.2,PXL
281613:5331,240:240,09/25/16 06:57:33,STABLE BEAMS,6500,16197.322,6555.925,31.5,PXL
281613:5331,241:241,09/25/16 06:57:56,STABLE BEAMS,6500,16029.625,6505.936,31.2,PXL
281613:5331,242:242,09/25/16 06:58:19,STABLE BEAMS,6500,15195.827,13286.066,29.5,PXL
281613:5331,243:243,09/25/16 06:58:43,STABLE BEAMS,6500,15221.351,13411.791,29.6,PXL
281613:5331,244:244,09/25/16 06:59:06,STABLE BEAMS,6500,15181.379,13379.800,29.5,PXL
281613:5331,245:245,09/25/16 06:59:29,STABLE BEAMS,6500,15226.457,13442.558,29.6,PXL
281613:5331,246:246,09/25/16 06:59:53,STABLE BEAMS,6500,15161.724,734.087,29.5,PXL
281613:5331,247:247,09/25/16 07:00:16,STABLE BEAMS,6500,15160.947,517.219,29.5,PXL
281613:5331,248:248,09/25/16 07:00:39,STABLE BEAMS,6500,15194.465,245.753,29.5,PXL
281613:5331,249:249,09/25/16 07:01:02,STABLE BEAMS,6500,15406.397,331.327,29.9,PXL
281613:5331,250:250,09/25/16 07:01:26,STABLE BEAMS,6500,15427.001,116.869,30.0,PXL
281613:5331,251:251,09/25/16 07:01:49,STABLE BEAMS,6500,15282.909,33.771,29.7,PXL
281613:5331,252:252,09/25/16 07:02:12,STABLE BEAMS,6500,14856.498,174.465,28.9,PXL
281613:5331,253:253,09/25/16 07:02:36,STABLE BEAMS,6500,15289.653,195.868,29.7,PXL
281613:5331,254:254,09/25/16 07:02:59,STABLE BEAMS,6500,14888.660,187.916,28.9,PXL
281613:5331,255:255,09/25/16 07:03:22,STABLE BEAMS,6500,15306.180,48.496,29.8,PXL
281613:5331,256:256,09/25/16 07:03:46,STABLE BEAMS,6500,14611.692,120.821,28.4,PXL
281613:5331,258:258,09/25/16 07:04:32,STABLE BEAMS,6500,15901.842,20.754,30.9,PXL
281613:5331,259:259,09/25/16 07:04:56,STABLE BEAMS,6500,15734.759,21.192,30.6,PXL
281613:5331,260:260,09/25/16 07:05:19,STABLE BEAMS,6500,15619.892,17.547,30.4,PXL
281613:5331,261:261,09/25/16 07:05:42,STABLE BEAMS,6500,14591.023,231.247,28.4,PXL
281613:5331,262:262,09/25/16 07:06:05,STABLE BEAMS,6500,15161.791,1340.538,29.5,PXL
281613:5331,263:263,09/25/16 07:06:29,STABLE BEAMS,6500,15060.192,3624.510,29.3,PXL
281613:5331,264:264,09/25/16 07:06:52,STABLE BEAMS,6500,15017.714,5564.811,29.2,PXL
281613:5331,265:265,09/25/16 07:07:15,STABLE BEAMS,6500,14979.852,10264.668,29.1,PXL
281613:5331,266:266,09/25/16 07:07:39,STABLE BEAMS,6500,15023.247,13322.768,29.2,PXL
281613:5331,267:267,09/25/16 07:08:02,STABLE BEAMS,6500,15065.378,13107.950,29.3,PXL
281613:5331,268:268,09/25/16 07:08:25,STABLE BEAMS,6500,15055.086,13367.978,29.3,PXL
281613:5331,269:269,09/25/16 07:08:49,STABLE BEAMS,6500,15054.880,13365.242,29.3,PXL
281613:5331,270:270,09/25/16 07:09:12,STABLE BEAMS,6500,15002.802,13322.948,29.2,PXL
281613:5331,271:271,09/25/16 07:09:35,STABLE BEAMS,6500,15005.478,13318.864,29.2,PXL
281613:5331,272:272,09/25/16 07:09:59,STABLE BEAMS,6500,15022.287,13358.089,29.2,PXL
281613:5331,273:273,09/25/16 07:10:22,STABLE BEAMS,6500,15020.673,13338.543,29.2,PXL
281613:5331,274:274,09/25/16 07:10:45,STABLE BEAMS,6500,15018.451,13356.714,29.2,PXL
281613:5331,275:275,09/25/16 07:11:09,STABLE BEAMS,6500,14980.216,13310.697,29.1,PXL
281613:5331,276:276,09/25/16 07:11:32,STABLE BEAMS,6500,14985.744,13333.946,29.1,PXL
281613:5331,277:277,09/25/16 07:11:55,STABLE BEAMS,6500,14966.894,13322.535,29.1,PXL
281613:5331,278:278,09/25/16 07:12:18,STABLE BEAMS,6500,14974.254,13328.352,29.1,PXL
281613:5331,279:279,09/25/16 07:12:42,STABLE BEAMS,6500,14990.810,13350.335,29.1,PXL
281613:5331,280:280,09/25/16 07:13:05,STABLE BEAMS,6500,14962.584,13329.048,29.1,PXL
281613:5331,281:281,09/25/16 07:13:28,STABLE BEAMS,6500,14933.291,13303.873,29.0,PXL
281613:5331,282:282,09/25/16 07:13:52,STABLE BEAMS,6500,14868.676,13255.779,28.9,PXL
281613:5331,283:283,09/25/16 07:14:15,STABLE BEAMS,6500,14907.116,13290.045,29.0,PXL
281613:5331,284:284,09/25/16 07:14:38,STABLE BEAMS,6500,14899.731,12729.648,29.0,PXL
281613:5331,285:285,09/25/16 07:15:02,STABLE BEAMS,6500,14901.048,13291.828,29.0,PXL
281613:5331,286:286,09/25/16 07:15:25,STABLE BEAMS,6500,14903.438,13293.439,29.0,PXL
281613:5331,287:287,09/25/16 07:15:48,STABLE BEAMS,6500,14904.465,13297.698,29.0,PXL
281613:5331,288:288,09/25/16 07:16:12,STABLE BEAMS,6500,14854.641,13256.421,28.9,PXL
281613:5331,289:289,09/25/16 07:16:35,STABLE BEAMS,6500,14847.412,13249.875,28.9,PXL
281613:5331,290:290,09/25/16 07:16:58,STABLE BEAMS,6500,14852.693,12689.575,28.9,PXL
281613:5331,291:291,09/25/16 07:17:22,STABLE BEAMS,6500,14834.187,13247.898,28.8,PXL
281613:5331,292:292,09/25/16 07:17:45,STABLE BEAMS,6500,14875.298,13286.226,28.9,PXL
281613:5331,293:293,09/25/16 07:18:08,STABLE BEAMS,6500,14831.213,13270.301,28.8,PXL
281613:5331,294:294,09/25/16 07:18:31,STABLE BEAMS,6500,14868.306,13284.200,28.9,PXL
281613:5331,295:295,09/25/16 07:18:55,STABLE BEAMS,6500,14843.354,13260.331,28.9,PXL
281613:5331,296:296,09/25/16 07:19:18,STABLE BEAMS,6500,14681.006,13176.073,28.5,PXL
281613:5331,297:297,09/25/16 07:19:41,STABLE BEAMS,6500,14196.676,12910.030,27.6,PXL
281613:5331,298:298,09/25/16 07:20:05,STABLE BEAMS,6500,13995.123,12828.049,27.2,PXL
281613:5331,299:299,09/25/16 07:20:28,STABLE BEAMS,6500,14648.931,13192.469,28.5,PXL
281613:5331,300:300,09/25/16 07:20:51,STABLE BEAMS,6500,14987.329,13344.670,29.1,PXL
281613:5331,301:301,09/25/16 07:21:15,STABLE BEAMS,6500,14996.610,13340.731,29.2,PXL
281613:5331,302:302,09/25/16 07:21:38,STABLE BEAMS,6500,14992.397,13338.146,29.1,PXL
281613:5331,303:303,09/25/16 07:22:01,STABLE BEAMS,6500,14991.807,13343.145,29.1,PXL
281613:5331,304:304,09/25/16 07:22:25,STABLE BEAMS,6500,15007.801,13361.712,29.2,PXL
281613:5331,305:305,09/25/16 07:22:48,STABLE BEAMS,6500,14970.903,13332.994,29.1,PXL
281613:5331,306:306,09/25/16 07:23:11,STABLE BEAMS,6500,14998.071,13340.465,29.2,PXL
281613:5331,307:307,09/25/16 07:23:34,STABLE BEAMS,6500,14943.474,13291.057,29.0,PXL
281613:5331,308:308,09/25/16 07:23:58,STABLE BEAMS,6500,14977.653,13348.476,29.1,PXL
281613:5331,309:309,09/25/16 07:24:21,STABLE BEAMS,6500,14993.375,13352.827,29.1,PXL
281613:5331,310:310,09/25/16 07:24:44,STABLE BEAMS,6500,14961.055,13329.661,29.1,PXL
281613:5331,311:311,09/25/16 07:25:08,STABLE BEAMS,6500,14923.942,13306.210,29.0,PXL
281613:5331,312:312,09/25/16 07:25:31,STABLE BEAMS,6500,14934.418,13129.033,29.0,PXL
281613:5331,313:313,09/25/16 07:25:54,STABLE BEAMS,6500,14894.527,13279.908,29.0,PXL
281613:5331,314:314,09/25/16 07:26:18,STABLE BEAMS,6500,14912.230,13299.783,29.0,PXL
281613:5331,315:315,09/25/16 07:26:41,STABLE BEAMS,6500,14968.028,13355.732,29.1,PXL
281613:5331,316:316,09/25/16 07:27:04,STABLE BEAMS,6500,14880.885,13279.256,28.9,PXL
281613:5331,317:317,09/25/16 07:27:28,STABLE BEAMS,6500,14919.208,13315.447,29.0,PXL
281613:5331,318:318,09/25/16 07:27:51,STABLE BEAMS,6500,14878.322,13264.407,28.9,PXL
281613:5331,319:319,09/25/16 07:28:14,STABLE BEAMS,6500,14883.609,13284.799,28.9,PXL
281613:5331,320:320,09/25/16 07:28:38,STABLE BEAMS,6500,14838.970,13249.842,28.8,PXL
281613:5331,321:321,09/25/16 07:29:01,STABLE BEAMS,6500,14852.351,13266.982,28.9,PXL
281613:5331,322:322,09/25/16 07:29:24,STABLE BEAMS,6500,14830.566,13253.353,28.8,PXL
281613:5331,323:323,09/25/16 07:29:47,STABLE BEAMS,6500,14861.869,13278.970,28.9,PXL
281613:5331,324:324,09/25/16 07:30:11,STABLE BEAMS,6500,14860.725,13280.533,28.9,PXL
281613:5331,325:325,09/25/16 07:30:34,STABLE BEAMS,6500,14723.884,13202.397,28.6,PXL
281613:5331,326:326,09/25/16 07:30:57,STABLE BEAMS,6500,14762.217,13248.418,28.7,PXL
281613:5331,327:327,09/25/16 07:31:21,STABLE BEAMS,6500,14744.664,13226.307,28.7,PXL
281613:5331,328:328,09/25/16 07:31:44,STABLE BEAMS,6500,14770.127,13246.345,28.7,PXL
281613:5331,329:329,09/25/16 07:32:07,STABLE BEAMS,6500,14701.441,13190.753,28.6,PXL
281613:5331,330:330,09/25/16 07:32:31,STABLE BEAMS,6500,14725.405,13212.014,28.6,PXL
281613:5331,331:331,09/25/16 07:32:54,STABLE BEAMS,6500,14675.103,13178.239,28.5,PXL
281613:5331,332:332,09/25/16 07:33:17,STABLE BEAMS,6500,14689.144,13188.575,28.6,PXL
281613:5331,333:333,09/25/16 07:33:41,STABLE BEAMS,6500,14728.905,13223.983,28.6,PXL
281613:5331,334:334,09/25/16 07:34:04,STABLE BEAMS,6500,14672.109,13181.788,28.5,PXL
281613:5331,335:335,09/25/16 07:34:27,STABLE BEAMS,6500,14687.053,13014.274,28.5,PXL
281613:5331,336:336,09/25/16 07:34:51,STABLE BEAMS,6500,14654.552,13178.901,28.5,PXL
281613:5331,337:337,09/25/16 07:35:14,STABLE BEAMS,6500,14660.842,13192.879,28.5,PXL
281613:5331,338:338,09/25/16 07:35:37,STABLE BEAMS,6500,14678.757,13201.786,28.5,PXL
281613:5331,339:339,09/25/16 07:36:00,STABLE BEAMS,6500,14648.830,13179.042,28.5,PXL
281613:5331,340:340,09/25/16 07:36:24,STABLE BEAMS,6500,14649.636,13184.173,28.5,PXL
281613:5331,341:341,09/25/16 07:36:47,STABLE BEAMS,6500,14613.262,13157.019,28.4,PXL
281613:5331,342:342,09/25/16 07:37:10,STABLE BEAMS,6500,14641.806,13184.782,28.5,PXL
281613:5331,343:343,09/25/16 07:37:34,STABLE BEAMS,6500,14609.559,13155.584,28.4,PXL
281613:5331,344:344,09/25/16 07:37:57,STABLE BEAMS,6500,14600.925,13156.053,28.4,PXL
281613:5331,345:345,09/25/16 07:38:20,STABLE BEAMS,6500,14578.898,13135.446,28.3,PXL
281613:5331,346:346,09/25/16 07:38:44,STABLE BEAMS,6500,14590.831,13144.273,28.4,PXL
281613:5331,347:347,09/25/16 07:39:07,STABLE BEAMS,6500,14631.788,13184.748,28.4,PXL
281613:5331,348:348,09/25/16 07:39:30,STABLE BEAMS,6500,14520.700,13092.054,28.2,PXL
281613:5331,349:349,09/25/16 07:39:54,STABLE BEAMS,6500,14651.770,13211.385,28.5,PXL
281613:5331,350:350,09/25/16 07:40:17,STABLE BEAMS,6500,14566.010,13138.046,28.3,PXL
281613:5331,351:351,09/25/16 07:40:40,STABLE BEAMS,6500,14577.646,12539.167,28.3,PXL
281613:5331,352:352,09/25/16 07:41:03,STABLE BEAMS,6500,14546.378,13121.361,28.3,PXL
281613:5331,353:353,09/25/16 07:41:27,STABLE BEAMS,6500,14562.186,13137.454,28.3,PXL
281613:5331,354:354,09/25/16 07:41:50,STABLE BEAMS,6500,14510.680,13096.759,28.2,PXL
281613:5331,355:355,09/25/16 07:42:13,STABLE BEAMS,6500,14528.609,13120.539,28.2,PXL
281613:5331,356:356,09/25/16 07:42:37,STABLE BEAMS,6500,14499.754,13091.636,28.2,PXL
281613:5331,357:357,09/25/16 07:43:00,STABLE BEAMS,6500,14539.273,13135.407,28.3,PXL
281613:5331,358:358,09/25/16 07:43:23,STABLE BEAMS,6500,14539.629,13135.148,28.3,PXL
281613:5331,359:359,09/25/16 07:43:47,STABLE BEAMS,6500,14529.245,13123.170,28.2,PXL
281613:5331,360:360,09/25/16 07:44:10,STABLE BEAMS,6500,14549.538,13145.794,28.3,PXL
281613:5331,361:361,09/25/16 07:44:33,STABLE BEAMS,6500,14505.826,13103.728,28.2,PXL
281613:5331,362:362,09/25/16 07:44:57,STABLE BEAMS,6500,14512.287,13113.182,28.2,PXL
281613:5331,363:363,09/25/16 07:45:20,STABLE BEAMS,6500,14495.199,13098.187,28.2,PXL
281613:5331,364:364,09/25/16 07:45:43,STABLE BEAMS,6500,14528.662,13130.424,28.2,PXL
281613:5331,365:365,09/25/16 07:46:06,STABLE BEAMS,6500,14501.513,12534.964,28.2,PXL
281613:5331,366:366,09/25/16 07:46:30,STABLE BEAMS,6500,14483.982,13094.326,28.2,PXL
281613:5331,367:367,09/25/16 07:46:53,STABLE BEAMS,6500,14444.537,13065.591,28.1,PXL
281613:5331,368:368,09/25/16 07:47:16,STABLE BEAMS,6500,14510.737,12936.530,28.2,PXL
281613:5331,369:369,09/25/16 07:47:40,STABLE BEAMS,6500,14495.870,11915.149,28.2,PXL
281613:5331,370:370,09/25/16 07:48:03,STABLE BEAMS,6500,14465.469,11695.797,28.1,PXL
281613:5331,371:371,09/25/16 07:48:26,STABLE BEAMS,6500,14501.986,13115.599,28.2,PXL
